nuts2_id,year,country
RO31,2023,RO
RO31,2024,RO
RO31,2025,RO
RO32,1986,RO
RO32,1987,RO
RO32,1988,RO
RO32,1989,RO
RO32,1990,RO
RO32,1991,RO
RO32,1992,RO
RO32,1993,RO
RO32,1994,RO
RO32,1995,RO
RO32,1996,RO
RO32,1997,RO
RO32,1998,RO
RO32,1999,RO
RO32,2000,RO
RO32,2001,RO
RO32,2002,RO
RO32,2003,RO
RO32,2004,RO
RO32,2005,RO
RO32,2006,RO
RO32,2007,RO
RO32,2008,RO
RO32,2009,RO
RO32,2010,RO
RO32,2011,RO
RO32,2012,RO
RO32,2013,RO
RO32,2014,RO
RO32,2015,RO
RO32,2016,RO
RO32,2017,RO
RO32,2018,RO
RO32,2019,RO
RO32,2020,RO
RO32,2021,RO
RO32,2022,RO
RO32,2023,RO
RO32,2024,RO
RO32,2025,RO
RO41,1986,RO
RO41,1987,RO
RO41,1988,RO
RO41,1989,RO
RO41,1990,RO
RO41,1991,RO
RO41,1992,RO
RO41,1993,RO
RO41,1994,RO
RO41,1995,RO
RO41,1996,RO
RO41,1997,RO
RO41,1998,RO
RO41,1999,RO
RO41,2000,RO
RO41,2001,RO
RO41,2002,RO
RO41,2003,RO
RO41,2004,RO
RO41,2005,RO
RO41,2006,RO
RO41,2007,RO
RO41,2008,RO
RO41,2009,RO
RO41,2010,RO
RO41,2011,RO
RO41,2012,RO
RO41,2013,RO
RO41,2014,RO
RO41,2015,RO
RO41,2016,RO
RO41,2017,RO
RO41,2018,RO
RO41,2019,RO
RO41,2020,RO
RO41,2021,RO
RO41,2022,RO
RO41,2023,RO
RO41,2024,RO
RO41,2025,RO
RO42,1986,RO
RO42,1987,RO
RO42,1988,RO
RO42,1989,RO
RO42,1990,RO
RO42,1991,RO
RO42,1992,RO
RO42,1993,RO
RO42,1994,RO
RO42,1995,RO
RO42,1996,RO
RO42,1997,RO
RO42,1998,RO
RO42,1999,RO
RO42,2000,RO
RO42,2001,RO
RO42,2002,RO
RO42,2003,RO
RO42,2004,RO
RO42,2005,RO
RO42,2006,RO
RO42,2007,RO
RO42,2008,RO
RO42,2009,RO
RO42,2010,RO
RO42,2011,RO
RO42,2012,RO
RO42,2013,RO
RO42,2014,RO
RO42,2015,RO
RO42,2016,RO
RO42,2017,RO
RO42,2018,RO
RO42,2019,RO
RO42,2020,RO
RO42,2021,RO
RO42,2022,RO
RO42,2023,RO
RO42,2024,RO
RO42,2025,RO
RS11,1986,RS
RS11,1987,RS
RS11,1988,RS
RS11,1989,RS
RS11,1990,RS
RS11,1991,RS
RS11,1992,RS
RS11,1993,RS
RS11,1994,RS
RS11,1995,RS
RS11,1996,RS
RS11,1997,RS
RS11,1998,RS
RS11,1999,RS
RS11,2000,RS
RS11,2001,RS
RS11,2002,RS
RS11,2003,RS
RS11,2004,RS
RS11,2005,RS
RS11,2006,RS
RS11,2007,RS
RS11,2008,RS
RS11,2009,RS
RS11,2010,RS
RS11,2011,RS
RS11,2012,RS
RS11,2013,RS
RS11,2014,RS
RS11,2015,RS
RS11,2016,RS
RS11,2017,RS
RS11,2018,RS
RS11,2019,RS
RS11,2020,RS
RS11,2021,RS
RS11,2022,RS
RS11,2023,RS
RS11,2024,RS
RS11,2025,RS
RS12,1986,RS
RS12,1987,RS
RS12,1988,RS
RS12,1989,RS
RS12,1990,RS
RS12,1991,RS
RS12,1992,RS
RS12,1993,RS
RS12,1994,RS
RS12,1995,RS
RS12,1996,RS
RS12,1997,RS
RS12,1998,RS
RS12,1999,RS
RS12,2000,RS
RS12,2001,RS
RS12,2002,RS
RS12,2003,RS
RS12,2004,RS
RS12,2005,RS
RS12,2006,RS
RS12,2007,RS
RS12,2008,RS
RS12,2009,RS
RS12,2010,RS
RS12,2011,RS
RS12,2012,RS
RS12,2013,RS
RS12,2014,RS
RS12,2015,RS
RS12,2016,RS
RS12,2017,RS
RS12,2018,RS
RS12,2019,RS
RS12,2020,RS
RS12,2021,RS
RS12,2022,RS
RS12,2023,RS
RS12,2024,RS
RS12,2025,RS
RS21,1986,RS
RS21,1987,RS
RS21,1988,RS
RS21,1989,RS
RS21,1990,RS
RS21,1991,RS
RS21,1992,RS
RS21,1993,RS
RS21,1994,RS
RS21,1995,RS
RS21,1996,RS
RS21,1997,RS
RS21,1998,RS
RS21,1999,RS
RS21,2000,RS
RS21,2001,RS
RS21,2002,RS
RS21,2003,RS
RS21,2004,RS
RS21,2005,RS
RS21,2006,RS
RS21,2007,RS
RS21,2008,RS
RS21,2009,RS
RS21,2010,RS
RS21,2011,RS
RS21,2012,RS
RS21,2013,RS
RS21,2014,RS
RS21,2015,RS
RS21,2016,RS
RS21,2017,RS
RS21,2018,RS
RS21,2019,RS
RS21,2020,RS
RS21,2021,RS
RS21,2022,RS
RS21,2023,RS
RS21,2024,RS
RS21,2025,RS
RS22,1986,RS
RS22,1987,RS
RS22,1988,RS
RS22,1989,RS
RS22,1990,RS
RS22,1991,RS
RS22,1992,RS
RS22,1993,RS
RS22,1994,RS
RS22,1995,RS
RS22,1996,RS
RS22,1997,RS
RS22,1998,RS
RS22,1999,RS
RS22,2000,RS
RS22,2001,RS
RS22,2002,RS
RS22,2003,RS
RS22,2004,RS
RS22,2005,RS
RS22,2006,RS
RS22,2007,RS
RS22,2008,RS
RS22,2009,RS
RS22,2010,RS
RS22,2011,RS
RS22,2012,RS
RS22,2013,RS
RS22,2014,RS
RS22,2015,RS
RS22,2016,RS
RS22,2017,RS
RS22,2018,RS
RS22,2019,RS
RS22,2020,RS
RS22,2021,RS
RS22,2022,RS
RS22,2023,RS
RS22,2024,RS
RS22,2025,RS
SE11,1986,SE
SE11,1987,SE
SE11,1988,SE
SE11,1989,SE
SE11,1990,SE
SE11,1991,SE
SE11,1992,SE
SE11,1993,SE
SE11,1994,SE
SE11,1995,SE
SE11,1996,SE
SE11,1997,SE
SE11,1998,SE
SE11,1999,SE
SE11,2000,SE
SE11,2001,SE
SE11,2002,SE
SE11,2003,SE
SE11,2004,SE
SE11,2005,SE
SE11,2006,SE
SE11,2007,SE
SE11,2008,SE
SE11,2009,SE
SE11,2010,SE
SE11,2011,SE
SE11,2012,SE
SE11,2013,SE
SE11,2014,SE
SE11,2015,SE
SE11,2016,SE
SE11,2017,SE
SE11,2018,SE
SE11,2019,SE
SE11,2020,SE
SE11,2021,SE
SE11,2022,SE
SE11,2023,SE
SE11,2024,SE
SE11,2025,SE
SE12,1986,SE
SE12,1987,SE
SE12,1988,SE
SE12,1989,SE
SE12,1990,SE
SE12,1991,SE
SE12,1992,SE
SE12,1993,SE
SE12,1994,SE
SE12,1995,SE
SE12,1996,SE
SE12,1997,SE
SE12,1998,SE
SE12,1999,SE
SE12,2000,SE
SE12,2001,SE
SE12,2002,SE
SE12,2003,SE
SE12,2004,SE
SE12,2005,SE
SE12,2006,SE
SE12,2007,SE
SE12,2008,SE
SE12,2009,SE
SE12,2010,SE
SE12,2011,SE
SE12,2012,SE
SE12,2013,SE
SE12,2014,SE
SE12,2015,SE
SE12,2016,SE
SE12,2017,SE
SE12,2018,SE
SE12,2019,SE
SE12,2020,SE
SE12,2021,SE
SE12,2022,SE
SE12,2023,SE
SE12,2024,SE
SE12,2025,SE
SE21,1986,SE
SE21,1987,SE
SE21,1988,SE
SE21,1989,SE
SE21,1990,SE
SE21,1991,SE
SE21,1992,SE
SE21,1993,SE
SE21,1994,SE
SE21,1995,SE
SE21,1996,SE
SE21,1997,SE
SE21,1998,SE
SE21,1999,SE
SE21,2000,SE
SE21,2001,SE
SE21,2002,SE
SE21,2003,SE
SE21,2004,SE
SE21,2005,SE
SE21,2006,SE
SE21,2007,SE
SE21,2008,SE
SE21,2009,SE
SE21,2010,SE
SE21,2011,SE
SE21,2012,SE
SE21,2013,SE
SE21,2014,SE
SE21,2015,SE
SE21,2016,SE
SE21,2017,SE
SE21,2018,SE
SE21,2019,SE
SE21,2020,SE
SE21,2021,SE
SE21,2022,SE
SE21,2023,SE
SE21,2024,SE
SE21,2025,SE
SE22,1986,SE
SE22,1987,SE
SE22,1988,SE
SE22,1989,SE
SE22,1990,SE
SE22,1991,SE
SE22,1992,SE
SE22,1993,SE
SE22,1994,SE
SE22,1995,SE
SE22,1996,SE
SE22,1997,SE
SE22,1998,SE
SE22,1999,SE
SE22,2000,SE
SE22,2001,SE
SE22,2002,SE
SE22,2003,SE
SE22,2004,SE
SE22,2005,SE
SE22,2006,SE
SE22,2007,SE
SE22,2008,SE
SE22,2009,SE
SE22,2010,SE
SE22,2011,SE
SE22,2012,SE
SE22,2013,SE
SE22,2014,SE
SE22,2015,SE
SE22,2016,SE
SE22,2017,SE
SE22,2018,SE
SE22,2019,SE
SE22,2020,SE
SE22,2021,SE
SE22,2022,SE
SE22,2023,SE
SE22,2024,SE
SE22,2025,SE
SE23,1986,SE
SE23,1987,SE
SE23,1988,SE
SE23,1989,SE
SE23,1990,SE
SE23,1991,SE
SE23,1992,SE
SE23,1993,SE
SE23,1994,SE
SE23,1995,SE
SE23,1996,SE
SE23,1997,SE
SE23,1998,SE
SE23,1999,SE
SE23,2000,SE
SE23,2001,SE
SE23,2002,SE
SE23,2003,SE
SE23,2004,SE
SE23,2005,SE
SE23,2006,SE
SE23,2007,SE
SE23,2008,SE
SE23,2009,SE
SE23,2010,SE
SE23,2011,SE
SE23,2012,SE
SE23,2013,SE
SE23,2014,SE
SE23,2015,SE
SE23,2016,SE
SE23,2017,SE
SE23,2018,SE
SE23,2019,SE
SE23,2020,SE
SE23,2021,SE
SE23,2022,SE
SE23,2023,SE
SE23,2024,SE
SE23,2025,SE
SE31,1986,SE
SE31,1987,SE
SE31,1988,SE
SE31,1989,SE
SE31,1990,SE
SE31,1991,SE
SE31,1992,SE
SE31,1993,SE
SE31,1994,SE
SE31,1995,SE
SE31,1996,SE
SE31,1997,SE
SE31,1998,SE
SE31,1999,SE
SE31,2000,SE
SE31,2001,SE
SE31,2002,SE
SE31,2003,SE
SE31,2004,SE
SE31,2005,SE
SE31,2006,SE
SE31,2007,SE
SE31,2008,SE
SE31,2009,SE
SE31,2010,SE
SE31,2011,SE
SE31,2012,SE
SE31,2013,SE
SE31,2014,SE
SE31,2015,SE
SE31,2016,SE
SE31,2017,SE
SE31,2018,SE
SE31,2019,SE
SE31,2020,SE
SE31,2021,SE
SE31,2022,SE
SE31,2023,SE
SE31,2024,SE
SE31,2025,SE
SE32,1986,SE
SE32,1987,SE
SE32,1988,SE
SE32,1989,SE
SE32,1990,SE
SE32,1991,SE
SE32,1992,SE
SE32,1993,SE
SE32,1994,SE
SE32,1995,SE
SE32,1996,SE
SE32,1997,SE
SE32,1998,SE
SE32,1999,SE
SE32,2000,SE
SE32,2001,SE
SE32,2002,SE
SE32,2003,SE
SE32,2004,SE
SE32,2005,SE
SE32,2006,SE
SE32,2007,SE
SE32,2008,SE
SE32,2009,SE
SE32,2010,SE
SE32,2011,SE
SE32,2012,SE
SE32,2013,SE
SE32,2014,SE
SE32,2015,SE
SE32,2016,SE
SE32,2017,SE
SE32,2018,SE
SE32,2019,SE
SE32,2020,SE
SE32,2021,SE
SE32,2022,SE
SE32,2023,SE
SE32,2024,SE
SE32,2025,SE
SE33,1986,SE
SE33,1987,SE
SE33,1988,SE
SE33,1989,SE
SE33,1990,SE
SE33,1991,SE
SE33,1992,SE
SE33,1993,SE
SE33,1994,SE
SE33,1995,SE
SE33,1996,SE
SE33,1997,SE
SE33,1998,SE
SE33,1999,SE
SE33,2000,SE
SE33,2001,SE
SE33,2002,SE
SE33,2003,SE
SE33,2004,SE
SE33,2005,SE
SE33,2006,SE
SE33,2007,SE
SE33,2008,SE
SE33,2009,SE
SE33,2010,SE
SE33,2011,SE
SE33,2012,SE
SE33,2013,SE
SE33,2014,SE
SE33,2015,SE
SE33,2016,SE
SE33,2017,SE
SE33,2018,SE
SE33,2019,SE
SE33,2020,SE
SE33,2021,SE
SE33,2022,SE
SE33,2023,SE
SE33,2024,SE
SE33,2025,SE
SI01,1986,SI
SI01,1987,SI
SI01,1988,SI
SI01,1989,SI
SI01,1990,SI
SI01,1991,SI
SI01,1992,SI
SI01,1993,SI
SI01,1994,SI
SI01,1995,SI
SI01,1996,SI
SI01,1997,SI
SI01,1998,SI
SI01,1999,SI
SI01,2000,SI
SI01,2001,SI
SI01,2002,SI
SI01,2003,SI
SI01,2004,SI
SI01,2005,SI
SI01,2006,SI
SI01,2007,SI
SI01,2008,SI
SI01,2009,SI
SI01,2010,SI
SI01,2011,SI
SI01,2012,SI
SI01,2013,SI
SI01,2014,SI
SI01,2015,SI
SI01,2016,SI
SI01,2017,SI
SI01,2018,SI
SI01,2019,SI
SI01,2020,SI
SI01,2021,SI
SI01,2022,SI
SI01,2023,SI
SI01,2024,SI
SI01,2025,SI
SI02,1986,SI
SI02,1987,SI
SI02,1988,SI
SI02,1989,SI
SI02,1990,SI
SI02,1991,SI
SI02,1992,SI
SI02,1993,SI
SI02,1994,SI
SI02,1995,SI
SI02,1996,SI
SI02,1997,SI
SI02,1998,SI
SI02,1999,SI
SI02,2000,SI
SI02,2001,SI
SI02,2002,SI
SI02,2003,SI
SI02,2004,SI
SI02,2005,SI
SI02,2006,SI
SI02,2007,SI
SI02,2008,SI
SI02,2009,SI
SI02,2010,SI
SI02,2011,SI
SI02,2012,SI
SI02,2013,SI
SI02,2014,SI
SI02,2015,SI
SI02,2016,SI
SI02,2017,SI
SI02,2018,SI
SI02,2019,SI
SI02,2020,SI
SI02,2021,SI
SI02,2022,SI
SI02,2023,SI
SI02,2024,SI
SI02,2025,SI
SI03,1986,SI
SI03,1987,SI
SI03,1988,SI
SI03,1989,SI
SI03,1990,SI
SI03,1991,SI
SI03,1992,SI
SI03,1993,SI
SI03,1994,SI
SI03,1995,SI
SI03,1996,SI
SI03,1997,SI
SI03,1998,SI
SI03,1999,SI
SI03,2000,SI
SI03,2001,SI
SI03,2002,SI
SI03,2003,SI
SI03,2004,SI
SI03,2005,SI
SI03,2006,SI
SI03,2007,SI
SI03,2008,SI
SI03,2009,SI
SI03,2010,SI
SI03,2011,SI
SI03,2012,SI
SI03,2013,SI
SI03,2014,SI
SI03,2015,SI
SI03,2016,SI
SI03,2017,SI
SI03,2018,SI
SI03,2019,SI
SI03,2020,SI
SI03,2021,SI
SI03,2022,SI
SI03,2023,SI
SI03,2024,SI
SI03,2025,SI
SI04,1986,SI
SI04,1987,SI
SI04,1988,SI
SI04,1989,SI
SI04,1990,SI
SI04,1991,SI
SI04,1992,SI
SI04,1993,SI
SI04,1994,SI
SI04,1995,SI
SI04,1996,SI
SI04,1997,SI
SI04,1998,SI
SI04,1999,SI
SI04,2000,SI
SI04,2001,SI
SI04,2002,SI
SI04,2003,SI
SI04,2004,SI
SI04,2005,SI
SI04,2006,SI
SI04,2007,SI
SI04,2008,SI
SI04,2009,SI
SI04,2010,SI
SI04,2011,SI
SI04,2012,SI
SI04,2013,SI
SI04,2014,SI
SI04,2015,SI
SI04,2016,SI
SI04,2017,SI
SI04,2018,SI
SI04,2019,SI
SI04,2020,SI
SI04,2021,SI
SI04,2022,SI
SI04,2023,SI
SI04,2024,SI
SI04,2025,SI
SK01,1986,SK
SK01,1987,SK
SK01,1988,SK
SK01,1989,SK
SK01,1990,SK
SK01,1991,SK
SK01,1992,SK
SK01,1993,SK
SK01,1994,SK
SK01,1995,SK
SK01,1996,SK
SK01,1997,SK
SK01,1998,SK
SK01,1999,SK
SK01,2000,SK
SK01,2001,SK
SK01,2002,SK
SK01,2003,SK
SK01,2004,SK
SK01,2005,SK
SK01,2006,SK
SK01,2007,SK
SK01,2008,SK
SK01,2009,SK
SK01,2010,SK
SK01,2011,SK
SK01,2012,SK
SK01,2013,SK
SK01,2014,SK
SK01,2015,SK
SK01,2016,SK
SK01,2017,SK
SK01,2018,SK
SK01,2019,SK
SK01,2020,SK
SK01,2021,SK
SK01,2022,SK
SK01,2023,SK
SK01,2024,SK
SK01,2025,SK
SK02,1986,SK
SK02,1987,SK
SK02,1988,SK
SK02,1989,SK
SK02,1990,SK
SK02,1991,SK
SK02,1992,SK
SK02,1993,SK
SK02,1994,SK
SK02,1995,SK
SK02,1996,SK
SK02,1997,SK
SK02,1998,SK
SK02,1999,SK
SK02,2000,SK
SK02,2001,SK
SK02,2002,SK
SK02,2003,SK
SK02,2004,SK
SK02,2005,SK
SK02,2006,SK
SK02,2007,SK
SK02,2008,SK
SK02,2009,SK
SK02,2010,SK
SK02,2011,SK
SK02,2012,SK
SK02,2013,SK
SK02,2014,SK
SK02,2015,SK
SK02,2016,SK
SK02,2017,SK
SK02,2018,SK
SK02,2019,SK
SK02,2020,SK
SK02,2021,SK
SK02,2022,SK
SK02,2023,SK
SK02,2024,SK
SK02,2025,SK
SK03,1986,SK
SK03,1987,SK
SK03,1988,SK
SK03,1989,SK
SK03,1990,SK
SK03,1991,SK
SK03,1992,SK
SK03,1993,SK
SK03,1994,SK
SK03,1995,SK
SK03,1996,SK
SK03,1997,SK
SK03,1998,SK
SK03,1999,SK
SK03,2000,SK
SK03,2001,SK
SK03,2002,SK
SK03,2003,SK
SK03,2004,SK
SK03,2005,SK
SK03,2006,SK
SK03,2007,SK
SK03,2008,SK
SK03,2009,SK
SK03,2010,SK
SK03,2011,SK
SK03,2012,SK
SK03,2013,SK
SK03,2014,SK
SK03,2015,SK
SK03,2016,SK
SK03,2017,SK
SK03,2018,SK
SK03,2019,SK
SK03,2020,SK
SK03,2021,SK
SK03,2022,SK
SK03,2023,SK
SK03,2024,SK
SK03,2025,SK
SK04,1986,SK
SK04,1987,SK
SK04,1988,SK
SK04,1989,SK
SK04,1990,SK
SK04,1991,SK
SK04,1992,SK
SK04,1993,SK
SK04,1994,SK
SK04,1995,SK
SK04,1996,SK
SK04,1997,SK
SK04,1998,SK
SK04,1999,SK
SK04,2000,SK
SK04,2001,SK
SK04,2002,SK
SK04,2003,SK
SK04,2004,SK
SK04,2005,SK
SK04,2006,SK
SK04,2007,SK
SK04,2008,SK
SK04,2009,SK
SK04,2010,SK
SK04,2011,SK
SK04,2012,SK
SK04,2013,SK
SK04,2014,SK
SK04,2015,SK
SK04,2016,SK
SK04,2017,SK
SK04,2018,SK
SK04,2019,SK
SK04,2020,SK
SK04,2021,SK
SK04,2022,SK
SK04,2023,SK
SK04,2024,SK
SK04,2025,SK
TR10,1986,TR
TR10,1987,TR
TR10,1988,TR
TR10,1989,TR
TR10,1990,TR
TR10,1991,TR
TR10,1992,TR
TR10,1993,TR
TR10,1994,TR
TR10,1995,TR
TR10,1996,TR
TR10,1997,TR
TR10,1998,TR
TR10,1999,TR
TR10,2000,TR
TR10,2001,TR
TR10,2002,TR
TR10,2003,TR
TR10,2004,TR
TR10,2005,TR
TR10,2006,TR
TR10,2007,TR
TR10,2008,TR
TR10,2009,TR
TR10,2010,TR
TR10,2011,TR
TR10,2012,TR
TR10,2013,TR
TR10,2014,TR
TR10,2015,TR
TR10,2016,TR
TR10,2017,TR
TR10,2018,TR
TR10,2019,TR
TR10,2020,TR
TR10,2021,TR
TR10,2022,TR
TR10,2023,TR
TR10,2024,TR
TR10,2025,TR
TR21,1986,TR
TR21,1987,TR
TR21,1988,TR
TR21,1989,TR
TR21,1990,TR
TR21,1991,TR
TR21,1992,TR
TR21,1993,TR
TR21,1994,TR
TR21,1995,TR
TR21,1996,TR
TR21,1997,TR
TR21,1998,TR
TR21,1999,TR
TR21,2000,TR
TR21,2001,TR
TR21,2002,TR
TR21,2003,TR
TR21,2004,TR
TR21,2005,TR
TR21,2006,TR
TR21,2007,TR
TR21,2008,TR
TR21,2009,TR
TR21,2010,TR
TR21,2011,TR
TR21,2012,TR
TR21,2013,TR
TR21,2014,TR
TR21,2015,TR
TR21,2016,TR
TR21,2017,TR
TR21,2018,TR
TR21,2019,TR
TR21,2020,TR
TR21,2021,TR
TR21,2022,TR
TR21,2023,TR
TR21,2024,TR
TR21,2025,TR
TR22,1986,TR
TR22,1987,TR
TR22,1988,TR
TR22,1989,TR
TR22,1990,TR
TR22,1991,TR
TR22,1992,TR
TR22,1993,TR
TR22,1994,TR
TR22,1995,TR
TR22,1996,TR
TR22,1997,TR
TR22,1998,TR
TR22,1999,TR
TR22,2000,TR
TR22,2001,TR
TR22,2002,TR
TR22,2003,TR
TR22,2004,TR
TR22,2005,TR
TR22,2006,TR
TR22,2007,TR
TR22,2008,TR
TR22,2009,TR
TR22,2010,TR
TR22,2011,TR
TR22,2012,TR
TR22,2013,TR
TR22,2014,TR
TR22,2015,TR
TR22,2016,TR
TR22,2017,TR
TR22,2018,TR
TR22,2019,TR
TR22,2020,TR
TR22,2021,TR
TR22,2022,TR
TR22,2023,TR
TR22,2024,TR
TR22,2025,TR
TR31,1986,TR
TR31,1987,TR
TR31,1988,TR
TR31,1989,TR
TR31,1990,TR
TR31,1991,TR
TR31,1992,TR
TR31,1993,TR
TR31,1994,TR
TR31,1995,TR
TR31,1996,TR
TR31,1997,TR
TR31,1998,TR
TR31,1999,TR
TR31,2000,TR
TR31,2001,TR
TR31,2002,TR
TR31,2003,TR
TR31,2004,TR
TR31,2005,TR
TR31,2006,TR
TR31,2007,TR
TR31,2008,TR
TR31,2009,TR
TR31,2010,TR
TR31,2011,TR
TR31,2012,TR
TR31,2013,TR
TR31,2014,TR
TR31,2015,TR
TR31,2016,TR
TR31,2017,TR
TR31,2018,TR
TR31,2019,TR
TR31,2020,TR
TR31,2021,TR
TR31,2022,TR
TR31,2023,TR
TR31,2024,TR
TR31,2025,TR
TR32,1986,TR
TR32,1987,TR
TR32,1988,TR
TR32,1989,TR
TR32,1990,TR
TR32,1991,TR
TR32,1992,TR
TR32,1993,TR
TR32,1994,TR
TR32,1995,TR
TR32,1996,TR
TR32,1997,TR
TR32,1998,TR
TR32,1999,TR
TR32,2000,TR
TR32,2001,TR
TR32,2002,TR
TR32,2003,TR
TR32,2004,TR
TR32,2005,TR
TR32,2006,TR
TR32,2007,TR
TR32,2008,TR
TR32,2009,TR
TR32,2010,TR
TR32,2011,TR
TR32,2012,TR
TR32,2013,TR
TR32,2014,TR
TR32,2015,TR
TR32,2016,TR
TR32,2017,TR
TR32,2018,TR
TR32,2019,TR
TR32,2020,TR
TR32,2021,TR
TR32,2022,TR
TR32,2023,TR
TR32,2024,TR
TR32,2025,TR
TR33,1986,TR
TR33,1987,TR
TR33,1988,TR
TR33,1989,TR
TR33,1990,TR
TR33,1991,TR
TR33,1992,TR
TR33,1993,TR
TR33,1994,TR
TR33,1995,TR
TR33,1996,TR
TR33,1997,TR
TR33,1998,TR
TR33,1999,TR
TR33,2000,TR
TR33,2001,TR
TR33,2002,TR
TR33,2003,TR
TR33,2004,TR
TR33,2005,TR
TR33,2006,TR
TR33,2007,TR
TR33,2008,TR
TR33,2009,TR
TR33,2010,TR
TR33,2011,TR
TR33,2012,TR
TR33,2013,TR
TR33,2014,TR
TR33,2015,TR
TR33,2016,TR
TR33,2017,TR
TR33,2018,TR
TR33,2019,TR
TR33,2020,TR
TR33,2021,TR
TR33,2022,TR
TR33,2023,TR
TR33,2024,TR
TR33,2025,TR
TR41,1986,TR
TR41,1987,TR
TR41,1988,TR
TR41,1989,TR
TR41,1990,TR
TR41,1991,TR
TR41,1992,TR
TR41,1993,TR
TR41,1994,TR
TR41,1995,TR
TR41,1996,TR
TR41,1997,TR
TR41,1998,TR
TR41,1999,TR
TR41,2000,TR
TR41,2001,TR
TR41,2002,TR
TR41,2003,TR
TR41,2004,TR
TR41,2005,TR
TR41,2006,TR
TR41,2007,TR
TR41,2008,TR
TR41,2009,TR
TR41,2010,TR
TR41,2011,TR
TR41,2012,TR
TR41,2013,TR
TR41,2014,TR
TR41,2015,TR
TR41,2016,TR
TR41,2017,TR
TR41,2018,TR
TR41,2019,TR
TR41,2020,TR
TR41,2021,TR
TR41,2022,TR
TR41,2023,TR
TR41,2024,TR
TR41,2025,TR
TR42,1986,TR
TR42,1987,TR
TR42,1988,TR
TR42,1989,TR
TR42,1990,TR
TR42,1991,TR
TR42,1992,TR
TR42,1993,TR
TR42,1994,TR
TR42,1995,TR
TR42,1996,TR
TR42,1997,TR
TR42,1998,TR
TR42,1999,TR
TR42,2000,TR
TR42,2001,TR
TR42,2002,TR
TR42,2003,TR
TR42,2004,TR
TR42,2005,TR
TR42,2006,TR
TR42,2007,TR
TR42,2008,TR
TR42,2009,TR
TR42,2010,TR
TR42,2011,TR
TR42,2012,TR
TR42,2013,TR
TR42,2014,TR
TR42,2015,TR
TR42,2016,TR
TR42,2017,TR
TR42,2018,TR
TR42,2019,TR
TR42,2020,TR
TR42,2021,TR
TR42,2022,TR
TR42,2023,TR
TR42,2024,TR
TR42,2025,TR
TR51,1986,TR
TR51,1987,TR
TR51,1988,TR
TR51,1989,TR
TR51,1990,TR
TR51,1991,TR
TR51,1992,TR
TR51,1993,TR
TR51,1994,TR
TR51,1995,TR
TR51,1996,TR
TR51,1997,TR
TR51,1998,TR
TR51,1999,TR
TR51,2000,TR
TR51,2001,TR
TR51,2002,TR
TR51,2003,TR
TR51,2004,TR
TR51,2005,TR
TR51,2006,TR
TR51,2007,TR
TR51,2008,TR
TR51,2009,TR
TR51,2010,TR
TR51,2011,TR
TR51,2012,TR
TR51,2013,TR
TR51,2014,TR
TR51,2015,TR
TR51,2016,TR
TR51,2017,TR
TR51,2018,TR
TR51,2019,TR
TR51,2020,TR
TR51,2021,TR
TR51,2022,TR
TR51,2023,TR
TR51,2024,TR
TR51,2025,TR
TR52,1986,TR
TR52,1987,TR
TR52,1988,TR
TR52,1989,TR
TR52,1990,TR
TR52,1991,TR
TR52,1992,TR
TR52,1993,TR
TR52,1994,TR
TR52,1995,TR
TR52,1996,TR
TR52,1997,TR
TR52,1998,TR
TR52,1999,TR
TR52,2000,TR
TR52,2001,TR
TR52,2002,TR
TR52,2003,TR
TR52,2004,TR
TR52,2005,TR
TR52,2006,TR
TR52,2007,TR
TR52,2008,TR
TR52,2009,TR
TR52,2010,TR
TR52,2011,TR
TR52,2012,TR
TR52,2013,TR
TR52,2014,TR
TR52,2015,TR
TR52,2016,TR
TR52,2017,TR
TR52,2018,TR
TR52,2019,TR
TR52,2020,TR
TR52,2021,TR
TR52,2022,TR
TR52,2023,TR
TR52,2024,TR
TR52,2025,TR
TR61,1986,TR
TR61,1987,TR
TR61,1988,TR
TR61,1989,TR
TR61,1990,TR
TR61,1991,TR
TR61,1992,TR
TR61,1993,TR
TR61,1994,TR
TR61,1995,TR
TR61,1996,TR
TR61,1997,TR
TR61,1998,TR
TR61,1999,TR
TR61,2000,TR
TR61,2001,TR
TR61,2002,TR
TR61,2003,TR
TR61,2004,TR
TR61,2005,TR
TR61,2006,TR
TR61,2007,TR
TR61,2008,TR
TR61,2009,TR
TR61,2010,TR
TR61,2011,TR
TR61,2012,TR
TR61,2013,TR
TR61,2014,TR
TR61,2015,TR
TR61,2016,TR
TR61,2017,TR
TR61,2018,TR
TR61,2019,TR
TR61,2020,TR
TR61,2021,TR
TR61,2022,TR
TR61,2023,TR
TR61,2024,TR
TR61,2025,TR
TR62,1986,TR
TR62,1987,TR
TR62,1988,TR
TR62,1989,TR
TR62,1990,TR
TR62,1991,TR
TR62,1992,TR
TR62,1993,TR
TR62,1994,TR
TR62,1995,TR
TR62,1996,TR
TR62,1997,TR
TR62,1998,TR
TR62,1999,TR
TR62,2000,TR
TR62,2001,TR
TR62,2002,TR
TR62,2003,TR
TR62,2004,TR
TR62,2005,TR
TR62,2006,TR
TR62,2007,TR
TR62,2008,TR
TR62,2009,TR
TR62,2010,TR
TR62,2011,TR
TR62,2012,TR
TR62,2013,TR
TR62,2014,TR
TR62,2015,TR
TR62,2016,TR
TR62,2017,TR
TR62,2018,TR
TR62,2019,TR
TR62,2020,TR
