freq,na_item,unit,geo,time,obs_value
A,B1GQ,I15,FRI1,2014,98.7
A,B1GQ,I15,FRI1,2015,100
A,B1GQ,I15,FRI1,2016,101.6
A,B1GQ,I15,FRI1,2017,103.3
A,B1GQ,I15,FRI1,2018,105.5
A,B1GQ,I15,FRI1,2019,107.6
A,B1GQ,I15,FRI1,2020,100.8
A,B1GQ,I15,FRI1,2021,109.6
A,B1GQ,I15,FRI1,2022,110.6
A,B1GQ,I15,FRI1,2023,111.8
A,B1GQ,I15,FRI2,2000,93.1
A,B1GQ,I15,FRI2,2001,94.5
A,B1GQ,I15,FRI2,2002,97
A,B1GQ,I15,FRI2,2003,97.5
A,B1GQ,I15,FRI2,2004,97.7
A,B1GQ,I15,FRI2,2005,100.3
A,B1GQ,I15,FRI2,2006,102.4
A,B1GQ,I15,FRI2,2007,103.9
A,B1GQ,I15,FRI2,2008,101.5
A,B1GQ,I15,FRI2,2009,99.2
A,B1GQ,I15,FRI2,2010,96.1
A,B1GQ,I15,FRI2,2011,97.8
A,B1GQ,I15,FRI2,2012,97
A,B1GQ,I15,FRI2,2013,98.6
A,B1GQ,I15,FRI2,2014,99.6
A,B1GQ,I15,FRI2,2015,100
A,B1GQ,I15,FRI2,2016,98.3
A,B1GQ,I15,FRI2,2017,100.1
A,B1GQ,I15,FRI2,2018,99.9
A,B1GQ,I15,FRI2,2019,103.3
A,B1GQ,I15,FRI2,2020,97.8
A,B1GQ,I15,FRI2,2021,104.5
A,B1GQ,I15,FRI2,2022,100.8
A,B1GQ,I15,FRI2,2023,102.3
A,B1GQ,I15,FRI3,2000,84.1
A,B1GQ,I15,FRI3,2001,85.8
A,B1GQ,I15,FRI3,2002,87.6
A,B1GQ,I15,FRI3,2003,88.8
A,B1GQ,I15,FRI3,2004,91.4
A,B1GQ,I15,FRI3,2005,92
A,B1GQ,I15,FRI3,2006,94
A,B1GQ,I15,FRI3,2007,96.9
A,B1GQ,I15,FRI3,2008,95.3
A,B1GQ,I15,FRI3,2009,93.2
A,B1GQ,I15,FRI3,2010,94
A,B1GQ,I15,FRI3,2011,97.3
A,B1GQ,I15,FRI3,2012,98.4
A,B1GQ,I15,FRI3,2013,98.7
A,B1GQ,I15,FRI3,2014,100.1
A,B1GQ,I15,FRI3,2015,100
A,B1GQ,I15,FRI3,2016,99.9
A,B1GQ,I15,FRI3,2017,101.9
A,B1GQ,I15,FRI3,2018,103.6
A,B1GQ,I15,FRI3,2019,105.7
A,B1GQ,I15,FRI3,2020,99.8
A,B1GQ,I15,FRI3,2021,107.2
A,B1GQ,I15,FRI3,2022,107.2
A,B1GQ,I15,FRI3,2023,111.2
A,B1GQ,I15,FRJ,2000,75.2
A,B1GQ,I15,FRJ,2001,78.5
A,B1GQ,I15,FRJ,2002,79.8
A,B1GQ,I15,FRJ,2003,81.6
A,B1GQ,I15,FRJ,2004,84.5
A,B1GQ,I15,FRJ,2005,87.2
A,B1GQ,I15,FRJ,2006,91.5
A,B1GQ,I15,FRJ,2007,92.2
A,B1GQ,I15,FRJ,2008,92.7
A,B1GQ,I15,FRJ,2009,91.7
A,B1GQ,I15,FRJ,2010,91.9
A,B1GQ,I15,FRJ,2011,95.3
A,B1GQ,I15,FRJ,2012,96.2
A,B1GQ,I15,FRJ,2013,97
A,B1GQ,I15,FRJ,2014,98.7
A,B1GQ,I15,FRJ,2015,100
A,B1GQ,I15,FRJ,2016,101.3
A,B1GQ,I15,FRJ,2017,103
A,B1GQ,I15,FRJ,2018,105.2
A,B1GQ,I15,FRJ,2019,107.5
A,B1GQ,I15,FRJ,2020,99.7
A,B1GQ,I15,FRJ,2021,108.4
A,B1GQ,I15,FRJ,2022,111
A,B1GQ,I15,FRJ,2023,113.7
A,B1GQ,I15,FRJ1,2000,77.8
A,B1GQ,I15,FRJ1,2001,80.4
A,B1GQ,I15,FRJ1,2002,81.6
A,B1GQ,I15,FRJ1,2003,84.4
A,B1GQ,I15,FRJ1,2004,87.5
A,B1GQ,I15,FRJ1,2005,89.6
A,B1GQ,I15,FRJ1,2006,93.1
A,B1GQ,I15,FRJ1,2007,95.2
A,B1GQ,I15,FRJ1,2008,95.9
A,B1GQ,I15,FRJ1,2009,94.7
A,B1GQ,I15,FRJ1,2010,95.8
A,B1GQ,I15,FRJ1,2011,99
A,B1GQ,I15,FRJ1,2012,98.5
A,B1GQ,I15,FRJ1,2013,98.1
A,B1GQ,I15,FRJ1,2014,99.2
A,B1GQ,I15,FRJ1,2015,100
A,B1GQ,I15,FRJ1,2016,101.1
A,B1GQ,I15,FRJ1,2017,103
A,B1GQ,I15,FRJ1,2018,104.5
A,B1GQ,I15,FRJ1,2019,107
A,B1GQ,I15,FRJ1,2020,101.8
A,B1GQ,I15,FRJ1,2021,111.4
A,B1GQ,I15,FRJ1,2022,114.7
A,B1GQ,I15,FRJ1,2023,117.6
A,B1GQ,I15,FRJ2,2000,73.3
A,B1GQ,I15,FRJ2,2001,77.1
A,B1GQ,I15,FRJ2,2002,78.5
A,B1GQ,I15,FRJ2,2003,79.5
A,B1GQ,I15,FRJ2,2004,82.2
A,B1GQ,I15,FRJ2,2005,85.4
A,B1GQ,I15,FRJ2,2006,90.3
A,B1GQ,I15,FRJ2,2007,89.8
A,B1GQ,I15,FRJ2,2008,90.2
A,B1GQ,I15,FRJ2,2009,89.3
A,B1GQ,I15,FRJ2,2010,88.9
A,B1GQ,I15,FRJ2,2011,92.5
A,B1GQ,I15,FRJ2,2012,94.5
A,B1GQ,I15,FRJ2,2013,96
A,B1GQ,I15,FRJ2,2014,98.4
A,B1GQ,I15,FRJ2,2015,100
A,B1GQ,I15,FRJ2,2016,101.5
A,B1GQ,I15,FRJ2,2017,103.1
A,B1GQ,I15,FRJ2,2018,105.8
A,B1GQ,I15,FRJ2,2019,108
A,B1GQ,I15,FRJ2,2020,98
A,B1GQ,I15,FRJ2,2021,106.2
A,B1GQ,I15,FRJ2,2022,108.2
A,B1GQ,I15,FRJ2,2023,110.7
A,B1GQ,I15,FRK,2000,82.4
A,B1GQ,I15,FRK,2001,83.8
A,B1GQ,I15,FRK,2002,83.8
A,B1GQ,I15,FRK,2003,84.5
A,B1GQ,I15,FRK,2004,88.3
A,B1GQ,I15,FRK,2005,89.7
A,B1GQ,I15,FRK,2006,92.9
A,B1GQ,I15,FRK,2007,94.6
A,B1GQ,I15,FRK,2008,95.8
A,B1GQ,I15,FRK,2009,92.4
A,B1GQ,I15,FRK,2010,93.8
A,B1GQ,I15,FRK,2011,97.4
A,B1GQ,I15,FRK,2012,97.1
A,B1GQ,I15,FRK,2013,97.7
A,B1GQ,I15,FRK,2014,98.8
A,B1GQ,I15,FRK,2015,100
A,B1GQ,I15,FRK,2016,101.6
A,B1GQ,I15,FRK,2017,104.2
A,B1GQ,I15,FRK,2018,106.7
A,B1GQ,I15,FRK,2019,108.7
A,B1GQ,I15,FRK,2020,101.7
A,B1GQ,I15,FRK,2021,108.1
A,B1GQ,I15,FRK,2022,108.5
A,B1GQ,I15,FRK,2023,111.8
A,B1GQ,I15,FRK1,2000,89.9
A,B1GQ,I15,FRK1,2001,90.3
A,B1GQ,I15,FRK1,2002,91.2
A,B1GQ,I15,FRK1,2003,91.9
A,B1GQ,I15,FRK1,2004,94.6
A,B1GQ,I15,FRK1,2005,95.6
A,B1GQ,I15,FRK1,2006,97.1
A,B1GQ,I15,FRK1,2007,99.5
A,B1GQ,I15,FRK1,2008,97
A,B1GQ,I15,FRK1,2009,94.1
A,B1GQ,I15,FRK1,2010,93.4
A,B1GQ,I15,FRK1,2011,97.6
A,B1GQ,I15,FRK1,2012,96.8
A,B1GQ,I15,FRK1,2013,98.1
A,B1GQ,I15,FRK1,2014,99
A,B1GQ,I15,FRK1,2015,100
A,B1GQ,I15,FRK1,2016,100
A,B1GQ,I15,FRK1,2017,104.4
A,B1GQ,I15,FRK1,2018,105.6
A,B1GQ,I15,FRK1,2019,107.3
A,B1GQ,I15,FRK1,2020,100.8
A,B1GQ,I15,FRK1,2021,105.8
A,B1GQ,I15,FRK1,2022,104.9
A,B1GQ,I15,FRK1,2023,103.9
A,B1GQ,I15,FRK2,2000,81.2
A,B1GQ,I15,FRK2,2001,82.7
A,B1GQ,I15,FRK2,2002,82.5
A,B1GQ,I15,FRK2,2003,83.3
A,B1GQ,I15,FRK2,2004,87.2
A,B1GQ,I15,FRK2,2005,88.6
A,B1GQ,I15,FRK2,2006,92.2
A,B1GQ,I15,FRK2,2007,93.8
A,B1GQ,I15,FRK2,2008,95.5
A,B1GQ,I15,FRK2,2009,92.1
A,B1GQ,I15,FRK2,2010,93.9
A,B1GQ,I15,FRK2,2011,97.3
A,B1GQ,I15,FRK2,2012,97.1
A,B1GQ,I15,FRK2,2013,97.6
A,B1GQ,I15,FRK2,2014,98.8
A,B1GQ,I15,FRK2,2015,100
A,B1GQ,I15,FRK2,2016,101.8
A,B1GQ,I15,FRK2,2017,104.1
A,B1GQ,I15,FRK2,2018,106.9
A,B1GQ,I15,FRK2,2019,108.9
A,B1GQ,I15,FRK2,2020,101.9
A,B1GQ,I15,FRK2,2021,108.5
A,B1GQ,I15,FRK2,2022,109
A,B1GQ,I15,FRK2,2023,113.1
A,B1GQ,I15,FRL,2000,80.2
A,B1GQ,I15,FRL,2001,82.7
A,B1GQ,I15,FRL,2002,83.4
A,B1GQ,I15,FRL,2003,85
A,B1GQ,I15,FRL,2004,88.6
A,B1GQ,I15,FRL,2005,91.4
A,B1GQ,I15,FRL,2006,94.3
A,B1GQ,I15,FRL,2007,95.4
A,B1GQ,I15,FRL,2008,94.8
A,B1GQ,I15,FRL,2009,93.2
A,B1GQ,I15,FRL,2010,96.4
A,B1GQ,I15,FRL,2011,97.7
A,B1GQ,I15,FRL,2012,99.2
A,B1GQ,I15,FRL,2013,98.4
A,B1GQ,I15,FRL,2014,99.2
A,B1GQ,I15,FRL,2015,100
A,B1GQ,I15,FRL,2016,100.6
A,B1GQ,I15,FRL,2017,102.7
A,B1GQ,I15,FRL,2018,104.2
A,B1GQ,I15,FRL,2019,105.7
A,B1GQ,I15,FRL,2020,98.1
A,B1GQ,I15,FRL,2021,107.2
A,B1GQ,I15,FRL,2022,115.2
A,B1GQ,I15,FRL,2023,107.6
A,B1GQ,I15,FRL0,2000,80.2
A,B1GQ,I15,FRL0,2001,82.7
A,B1GQ,I15,FRL0,2002,83.4
A,B1GQ,I15,FRL0,2003,85
A,B1GQ,I15,FRL0,2004,88.6
A,B1GQ,I15,FRL0,2005,91.4
A,B1GQ,I15,FRL0,2006,94.3
A,B1GQ,I15,FRL0,2007,95.4
A,B1GQ,I15,FRL0,2008,94.8
A,B1GQ,I15,FRL0,2009,93.2
A,B1GQ,I15,FRL0,2010,96.4
A,B1GQ,I15,FRL0,2011,97.7
A,B1GQ,I15,FRL0,2012,99.2
A,B1GQ,I15,FRL0,2013,98.4
A,B1GQ,I15,FRL0,2014,99.2
A,B1GQ,I15,FRL0,2015,100
A,B1GQ,I15,FRL0,2016,100.6
A,B1GQ,I15,FRL0,2017,102.7
A,B1GQ,I15,FRL0,2018,104.2
A,B1GQ,I15,FRL0,2019,105.7
A,B1GQ,I15,FRL0,2020,98.1
A,B1GQ,I15,FRL0,2021,107.2
A,B1GQ,I15,FRL0,2022,115.2
A,B1GQ,I15,FRL0,2023,107.6
A,B1GQ,I15,FRM,2000,68
A,B1GQ,I15,FRM,2001,70.8
A,B1GQ,I15,FRM,2002,71.4
A,B1GQ,I15,FRM,2003,73.4
A,B1GQ,I15,FRM,2004,76.1
A,B1GQ,I15,FRM,2005,79.5
A,B1GQ,I15,FRM,2006,83.6
A,B1GQ,I15,FRM,2007,83.6
A,B1GQ,I15,FRM,2008,89.2
A,B1GQ,I15,FRM,2009,91.7
A,B1GQ,I15,FRM,2010,92
A,B1GQ,I15,FRM,2011,96.1
A,B1GQ,I15,FRM,2012,96.1
A,B1GQ,I15,FRM,2013,97.1
A,B1GQ,I15,FRM,2014,98
A,B1GQ,I15,FRM,2015,100
A,B1GQ,I15,FRM,2016,100.6
A,B1GQ,I15,FRM,2017,103.5
A,B1GQ,I15,FRM,2018,106.1
A,B1GQ,I15,FRM,2019,107.5
A,B1GQ,I15,FRM,2020,98.2
A,B1GQ,I15,FRM,2021,110.9
A,B1GQ,I15,FRM,2022,113.8
A,B1GQ,I15,FRM,2023,105.7
A,B1GQ,I15,FRM0,2000,68
A,B1GQ,I15,FRM0,2001,70.8
A,B1GQ,I15,FRM0,2002,71.4
A,B1GQ,I15,FRM0,2003,73.4
A,B1GQ,I15,FRM0,2004,76.1
A,B1GQ,I15,FRM0,2005,79.5
A,B1GQ,I15,FRM0,2006,83.6
A,B1GQ,I15,FRM0,2007,83.6
A,B1GQ,I15,FRM0,2008,89.2
A,B1GQ,I15,FRM0,2009,91.7
A,B1GQ,I15,FRM0,2010,92
A,B1GQ,I15,FRM0,2011,96.1
A,B1GQ,I15,FRM0,2012,96.1
A,B1GQ,I15,FRM0,2013,97.1
A,B1GQ,I15,FRM0,2014,98
A,B1GQ,I15,FRM0,2015,100
A,B1GQ,I15,FRM0,2016,100.6
A,B1GQ,I15,FRM0,2017,103.5
A,B1GQ,I15,FRM0,2018,106.1
A,B1GQ,I15,FRM0,2019,107.5
A,B1GQ,I15,FRM0,2020,98.2
A,B1GQ,I15,FRM0,2021,110.9
A,B1GQ,I15,FRM0,2022,113.8
A,B1GQ,I15,FRM0,2023,105.7
A,B1GQ,I15,FRY,2000,76.8
A,B1GQ,I15,FRY,2001,80.8
A,B1GQ,I15,FRY,2002,82.8
A,B1GQ,I15,FRY,2003,85.5
A,B1GQ,I15,FRY,2004,89
A,B1GQ,I15,FRY,2005,91.9
A,B1GQ,I15,FRY,2006,95.2
A,B1GQ,I15,FRY,2007,97.2
A,B1GQ,I15,FRY,2008,98.3
A,B1GQ,I15,FRY,2009,94.7
A,B1GQ,I15,FRY,2010,94.7
A,B1GQ,I15,FRY,2011,96.7
A,B1GQ,I15,FRY,2012,96.9
A,B1GQ,I15,FRY,2013,96.8
A,B1GQ,I15,FRY,2014,98.4
A,B1GQ,I15,FRY,2015,100
A,B1GQ,I15,FRY,2016,100.9
A,B1GQ,I15,FRY,2017,101.6
A,B1GQ,I15,FRY,2018,101.3
A,B1GQ,I15,FRY,2019,101.6
A,B1GQ,I15,FRY,2020,97.6
A,B1GQ,I15,FRY,2021,104.4
A,B1GQ,I15,FRY,2022,108.4
A,B1GQ,I15,FRY,2023,109.1
A,B1GQ,I15,FRY1,2000,94.6
A,B1GQ,I15,FRY1,2001,97.4
A,B1GQ,I15,FRY1,2002,97.9
A,B1GQ,I15,FRY1,2003,101.8
A,B1GQ,I15,FRY1,2004,104
A,B1GQ,I15,FRY1,2005,105.7
A,B1GQ,I15,FRY1,2006,108.3
A,B1GQ,I15,FRY1,2007,108.5
A,B1GQ,I15,FRY1,2008,110
A,B1GQ,I15,FRY1,2009,103.1
A,B1GQ,I15,FRY1,2010,103.2
A,B1GQ,I15,FRY1,2011,102.9
A,B1GQ,I15,FRY1,2012,101.9
A,B1GQ,I15,FRY1,2013,100.3
A,B1GQ,I15,FRY1,2014,100.5
A,B1GQ,I15,FRY1,2015,100
A,B1GQ,I15,FRY1,2016,99.7
A,B1GQ,I15,FRY1,2017,98.1
A,B1GQ,I15,FRY1,2018,97.4
A,B1GQ,I15,FRY1,2019,96.8
A,B1GQ,I15,FRY1,2020,90.9
A,B1GQ,I15,FRY1,2021,95.5
A,B1GQ,I15,FRY1,2022,101.1
A,B1GQ,I15,FRY1,2023,100.4
A,B1GQ,I15,FRY2,2000,86.5
A,B1GQ,I15,FRY2,2001,89.9
A,B1GQ,I15,FRY2,2002,90.7
A,B1GQ,I15,FRY2,2003,93.2
A,B1GQ,I15,FRY2,2004,95.9
A,B1GQ,I15,FRY2,2005,98.5
A,B1GQ,I15,FRY2,2006,100.7
A,B1GQ,I15,FRY2,2007,100.9
A,B1GQ,I15,FRY2,2008,101.8
A,B1GQ,I15,FRY2,2009,97.8
A,B1GQ,I15,FRY2,2010,99.2
A,B1GQ,I15,FRY2,2011,101.2
A,B1GQ,I15,FRY2,2012,100.4
A,B1GQ,I15,FRY2,2013,98.7
A,B1GQ,I15,FRY2,2014,100.1
A,B1GQ,I15,FRY2,2015,100
A,B1GQ,I15,FRY2,2016,97.5
A,B1GQ,I15,FRY2,2017,97.4
A,B1GQ,I15,FRY2,2018,96.4
A,B1GQ,I15,FRY2,2019,95
A,B1GQ,I15,FRY2,2020,91.8
A,B1GQ,I15,FRY2,2021,95.3
A,B1GQ,I15,FRY2,2022,100.6
A,B1GQ,I15,FRY2,2023,101
A,B1GQ,I15,FRY3,2000,66
A,B1GQ,I15,FRY3,2001,75.1
A,B1GQ,I15,FRY3,2002,79
A,B1GQ,I15,FRY3,2003,76.1
A,B1GQ,I15,FRY3,2004,79.9
A,B1GQ,I15,FRY3,2005,82
A,B1GQ,I15,FRY3,2006,86.3
A,B1GQ,I15,FRY3,2007,85.2
A,B1GQ,I15,FRY3,2008,86.2
A,B1GQ,I15,FRY3,2009,88.1
A,B1GQ,I15,FRY3,2010,90.9
A,B1GQ,I15,FRY3,2011,95.5
A,B1GQ,I15,FRY3,2012,100.1
A,B1GQ,I15,FRY3,2013,101.7
A,B1GQ,I15,FRY3,2014,100
A,B1GQ,I15,FRY3,2015,100
A,B1GQ,I15,FRY3,2016,101.9
A,B1GQ,I15,FRY3,2017,97.4
A,B1GQ,I15,FRY3,2018,94.9
A,B1GQ,I15,FRY3,2019,94.4
A,B1GQ,I15,FRY3,2020,89.7
A,B1GQ,I15,FRY3,2021,107
A,B1GQ,I15,FRY3,2022,107.7
A,B1GQ,I15,FRY3,2023,104.5
A,B1GQ,I15,FRY4,2000,70.9
A,B1GQ,I15,FRY4,2001,74.7
A,B1GQ,I15,FRY4,2002,77.6
A,B1GQ,I15,FRY4,2003,80.9
A,B1GQ,I15,FRY4,2004,85.1
A,B1GQ,I15,FRY4,2005,88.6
A,B1GQ,I15,FRY4,2006,92.2
A,B1GQ,I15,FRY4,2007,96.3
A,B1GQ,I15,FRY4,2008,96.6
A,B1GQ,I15,FRY4,2009,93.3
A,B1GQ,I15,FRY4,2010,91.5
A,B1GQ,I15,FRY4,2011,94
A,B1GQ,I15,FRY4,2012,94
A,B1GQ,I15,FRY4,2013,94.4
A,B1GQ,I15,FRY4,2014,97
A,B1GQ,I15,FRY4,2015,100
A,B1GQ,I15,FRY4,2016,102.5
A,B1GQ,I15,FRY4,2017,105.1
A,B1GQ,I15,FRY4,2018,105.9
A,B1GQ,I15,FRY4,2019,108.6
A,B1GQ,I15,FRY4,2020,104.7
A,B1GQ,I15,FRY4,2021,111.8
A,B1GQ,I15,FRY4,2022,114.8
A,B1GQ,I15,FRY4,2023,116.8
A,B1GQ,I15,FRY5,2000,37.2
A,B1GQ,I15,FRY5,2001,39.1
A,B1GQ,I15,FRY5,2002,40.2
A,B1GQ,I15,FRY5,2003,44.5
A,B1GQ,I15,FRY5,2004,49.4
A,B1GQ,I15,FRY5,2005,54
A,B1GQ,I15,FRY5,2006,60.6
A,B1GQ,I15,FRY5,2007,63.2
A,B1GQ,I15,FRY5,2008,71.6
A,B1GQ,I15,FRY5,2009,70.8
A,B1GQ,I15,FRY5,2010,74.9
A,B1GQ,I15,FRY5,2011,77
A,B1GQ,I15,FRY5,2012,79.8
A,B1GQ,I15,FRY5,2013,84.7
A,B1GQ,I15,FRY5,2014,91
A,B1GQ,I15,FRY5,2015,100
A,B1GQ,I15,FRY5,2016,104.5
A,B1GQ,I15,FRY5,2017,112.8
A,B1GQ,I15,FRY5,2018,111.9
A,B1GQ,I15,FRY5,2019,106.3
A,B1GQ,I15,FRY5,2020,106.9
A,B1GQ,I15,FRY5,2021,113.1
A,B1GQ,I15,FRY5,2022,120.3
A,B1GQ,I15,FRY5,2023,124.7
A,B1GQ,I15,FRZ,2000,20.3
A,B1GQ,I15,FRZ,2001,23.4
A,B1GQ,I15,FRZ,2002,26.6
A,B1GQ,I15,FRZ,2003,27.6
A,B1GQ,I15,FRZ,2004,27.5
A,B1GQ,I15,FRZ,2005,28.5
A,B1GQ,I15,FRZ,2006,92.3
A,B1GQ,I15,FRZ,2007,98.5
A,B1GQ,I15,FRZ,2008,52.3
A,B1GQ,I15,FRZ,2009,56.9
A,B1GQ,I15,FRZ,2010,60.7
A,B1GQ,I15,FRZ,2011,66.7
A,B1GQ,I15,FRZ,2012,73.7
A,B1GQ,I15,FRZ,2013,81.1
A,B1GQ,I15,FRZ,2014,87
A,B1GQ,I15,FRZ,2015,100
A,B1GQ,I15,FRZ,2016,111.5
A,B1GQ,I15,FRZ,2017,126.3
A,B1GQ,I15,FRZ,2018,139.5
A,B1GQ,I15,FRZ,2019,155.2
A,B1GQ,I15,FRZ,2020,169
A,B1GQ,I15,FRZ,2021,174
A,B1GQ,I15,FRZ,2022,168.6
A,B1GQ,I15,FRZ,2023,160.1
A,B1GQ,I15,FRZZ,2000,20.3
A,B1GQ,I15,FRZZ,2001,23.4
A,B1GQ,I15,FRZZ,2002,26.6
A,B1GQ,I15,FRZZ,2003,27.6
A,B1GQ,I15,FRZZ,2004,27.5
A,B1GQ,I15,FRZZ,2005,28.5
A,B1GQ,I15,FRZZ,2006,92.3
A,B1GQ,I15,FRZZ,2007,98.5
A,B1GQ,I15,FRZZ,2008,52.3
A,B1GQ,I15,FRZZ,2009,56.9
A,B1GQ,I15,FRZZ,2010,60.7
A,B1GQ,I15,FRZZ,2011,66.7
A,B1GQ,I15,FRZZ,2012,73.7
A,B1GQ,I15,FRZZ,2013,81.1
A,B1GQ,I15,FRZZ,2014,87
A,B1GQ,I15,FRZZ,2015,100
A,B1GQ,I15,FRZZ,2016,111.5
A,B1GQ,I15,FRZZ,2017,126.3
A,B1GQ,I15,FRZZ,2018,139.5
A,B1GQ,I15,FRZZ,2019,155.2
A,B1GQ,I15,FRZZ,2020,169
A,B1GQ,I15,FRZZ,2021,174
A,B1GQ,I15,FRZZ,2022,168.6
A,B1GQ,I15,FRZZ,2023,160.1
A,B1GQ,I15,HR,2000,77.8
A,B1GQ,I15,HR,2001,80.2
A,B1GQ,I15,HR,2002,84.9
A,B1GQ,I15,HR,2003,89.6
A,B1GQ,I15,HR,2004,93.3
A,B1GQ,I15,HR,2005,97.4
A,B1GQ,I15,HR,2006,102.3
A,B1GQ,I15,HR,2007,107.5
A,B1GQ,I15,HR,2008,109.6
A,B1GQ,I15,HR,2009,102.1
A,B1GQ,I15,HR,2010,100.8
A,B1GQ,I15,HR,2011,100.7
A,B1GQ,I15,HR,2012,98.4
A,B1GQ,I15,HR,2013,98.3
A,B1GQ,I15,HR,2014,97.7
A,B1GQ,I15,HR,2015,100
A,B1GQ,I15,HR,2016,103.5
A,B1GQ,I15,HR,2017,106.9
A,B1GQ,I15,HR,2018,110
A,B1GQ,I15,HR,2019,113.4
A,B1GQ,I15,HR,2020,103.9
A,B1GQ,I15,HR,2021,117.1
A,B1GQ,I15,HR,2022,125.6
A,B1GQ,I15,HR,2023,129.8
A,B1GQ,I15,HR0,2000,77.8
A,B1GQ,I15,HR0,2001,80.2
A,B1GQ,I15,HR0,2002,84.9
A,B1GQ,I15,HR0,2003,89.6
A,B1GQ,I15,HR0,2004,93.3
A,B1GQ,I15,HR0,2005,97.4
A,B1GQ,I15,HR0,2006,102.3
A,B1GQ,I15,HR0,2007,107.5
A,B1GQ,I15,HR0,2008,109.6
A,B1GQ,I15,HR0,2009,102.1
A,B1GQ,I15,HR0,2010,100.8
A,B1GQ,I15,HR0,2011,100.7
A,B1GQ,I15,HR0,2012,98.4
A,B1GQ,I15,HR0,2013,98.3
A,B1GQ,I15,HR0,2014,97.7
A,B1GQ,I15,HR0,2015,100
A,B1GQ,I15,HR0,2016,103.5
A,B1GQ,I15,HR0,2017,106.9
A,B1GQ,I15,HR0,2018,110
A,B1GQ,I15,HR0,2019,113.4
A,B1GQ,I15,HR0,2020,103.9
A,B1GQ,I15,HR0,2021,117.1
A,B1GQ,I15,HR0,2022,125.6
A,B1GQ,I15,HR0,2023,129.8
A,B1GQ,I15,HR02,2000,93.9
A,B1GQ,I15,HR02,2001,96.7
A,B1GQ,I15,HR02,2002,101.4
A,B1GQ,I15,HR02,2003,102.8
A,B1GQ,I15,HR02,2004,105.3
A,B1GQ,I15,HR02,2005,107.6
A,B1GQ,I15,HR02,2006,116.3
A,B1GQ,I15,HR02,2007,118.6
A,B1GQ,I15,HR02,2008,122.8
A,B1GQ,I15,HR02,2009,113.7
A,B1GQ,I15,HR02,2010,106.9
A,B1GQ,I15,HR02,2011,106.6
A,B1GQ,I15,HR02,2012,102.1
A,B1GQ,I15,HR02,2013,101.2
A,B1GQ,I15,HR02,2014,97.6
A,B1GQ,I15,HR02,2015,100
A,B1GQ,I15,HR02,2016,102.4
A,B1GQ,I15,HR02,2017,103.1
A,B1GQ,I15,HR02,2018,104.8
A,B1GQ,I15,HR02,2019,108
A,B1GQ,I15,HR02,2020,102.7
A,B1GQ,I15,HR02,2021,114.1
A,B1GQ,I15,HR02,2022,119.5
A,B1GQ,I15,HR02,2023,123
A,B1GQ,I15,HR03,2000,78.2
A,B1GQ,I15,HR03,2001,79.6
A,B1GQ,I15,HR03,2002,83.2
A,B1GQ,I15,HR03,2003,90.4
A,B1GQ,I15,HR03,2004,95.9
A,B1GQ,I15,HR03,2005,99
A,B1GQ,I15,HR03,2006,103.3
A,B1GQ,I15,HR03,2007,109.9
A,B1GQ,I15,HR03,2008,110.9
A,B1GQ,I15,HR03,2009,102.9
A,B1GQ,I15,HR03,2010,100
A,B1GQ,I15,HR03,2011,99
A,B1GQ,I15,HR03,2012,97.1
A,B1GQ,I15,HR03,2013,97.2
A,B1GQ,I15,HR03,2014,98.1
A,B1GQ,I15,HR03,2015,100
A,B1GQ,I15,HR03,2016,103.8
A,B1GQ,I15,HR03,2017,107.8
A,B1GQ,I15,HR03,2018,109.6
A,B1GQ,I15,HR03,2019,111.2
A,B1GQ,I15,HR03,2020,95.8
A,B1GQ,I15,HR03,2021,112.2
A,B1GQ,I15,HR03,2022,124.9
A,B1GQ,I15,HR03,2023,128.3
A,B1GQ,I15,HR05,2000,66.6
A,B1GQ,I15,HR05,2001,70.6
A,B1GQ,I15,HR05,2002,74.7
A,B1GQ,I15,HR05,2003,80.2
A,B1GQ,I15,HR05,2004,84.4
A,B1GQ,I15,HR05,2005,89.9
A,B1GQ,I15,HR05,2006,94.2
A,B1GQ,I15,HR05,2007,99.2
A,B1GQ,I15,HR05,2008,101.1
A,B1GQ,I15,HR05,2009,94.8
A,B1GQ,I15,HR05,2010,100.1
A,B1GQ,I15,HR05,2011,100.4
A,B1GQ,I15,HR05,2012,98.9
A,B1GQ,I15,HR05,2013,97.5
A,B1GQ,I15,HR05,2014,97.5
A,B1GQ,I15,HR05,2015,100
A,B1GQ,I15,HR05,2016,103.3
A,B1GQ,I15,HR05,2017,107
A,B1GQ,I15,HR05,2018,111.3
A,B1GQ,I15,HR05,2019,115.7
A,B1GQ,I15,HR05,2020,107.4
A,B1GQ,I15,HR05,2021,118.6
A,B1GQ,I15,HR05,2022,124.3
A,B1GQ,I15,HR05,2023,130.4
A,B1GQ,I15,HR06,2000,82.9
A,B1GQ,I15,HR06,2001,83.3
A,B1GQ,I15,HR06,2002,91.3
A,B1GQ,I15,HR06,2003,93.2
A,B1GQ,I15,HR06,2004,93.9
A,B1GQ,I15,HR06,2005,98.7
A,B1GQ,I15,HR06,2006,102
A,B1GQ,I15,HR06,2007,108
A,B1GQ,I15,HR06,2008,110.2
A,B1GQ,I15,HR06,2009,103.3
A,B1GQ,I15,HR06,2010,96.4
A,B1GQ,I15,HR06,2011,97.5
A,B1GQ,I15,HR06,2012,95.4
