freq,unit,geo,time,obs_value
A,PPS_EU27_2020_HAB,PL21,2007,11800
A,PPS_EU27_2020_HAB,PL21,2008,12800
A,PPS_EU27_2020_HAB,PL21,2009,12800
A,PPS_EU27_2020_HAB,PL21,2010,14000
A,PPS_EU27_2020_HAB,PL21,2011,15100
A,PPS_EU27_2020_HAB,PL21,2012,15500
A,PPS_EU27_2020_HAB,PL21,2013,15600
A,PPS_EU27_2020_HAB,PL21,2014,16200
A,PPS_EU27_2020_HAB,PL21,2015,17500
A,PPS_EU27_2020_HAB,PL21,2016,17800
A,PPS_EU27_2020_HAB,PL21,2017,18900
A,PPS_EU27_2020_HAB,PL21,2018,20200
A,PPS_EU27_2020_HAB,PL21,2019,21300
A,PPS_EU27_2020_HAB,PL21,2020,21600
A,PPS_EU27_2020_HAB,PL21,2021,23900
A,PPS_EU27_2020_HAB,PL21,2022,25000
A,PPS_EU27_2020_HAB,PL21,2023,26200
A,PPS_EU27_2020_HAB,PL22,2000,9500
A,PPS_EU27_2020_HAB,PL22,2001,9900
A,PPS_EU27_2020_HAB,PL22,2002,10500
A,PPS_EU27_2020_HAB,PL22,2003,11000
A,PPS_EU27_2020_HAB,PL22,2004,12200
A,PPS_EU27_2020_HAB,PL22,2005,12300
A,PPS_EU27_2020_HAB,PL22,2006,12800
A,PPS_EU27_2020_HAB,PL22,2007,14000
A,PPS_EU27_2020_HAB,PL22,2008,15300
A,PPS_EU27_2020_HAB,PL22,2009,15400
A,PPS_EU27_2020_HAB,PL22,2010,17000
A,PPS_EU27_2020_HAB,PL22,2011,18200
A,PPS_EU27_2020_HAB,PL22,2012,18500
A,PPS_EU27_2020_HAB,PL22,2013,18300
A,PPS_EU27_2020_HAB,PL22,2014,18900
A,PPS_EU27_2020_HAB,PL22,2015,20100
A,PPS_EU27_2020_HAB,PL22,2016,20400
A,PPS_EU27_2020_HAB,PL22,2017,21400
A,PPS_EU27_2020_HAB,PL22,2018,22700
A,PPS_EU27_2020_HAB,PL22,2019,23900
A,PPS_EU27_2020_HAB,PL22,2020,23900
A,PPS_EU27_2020_HAB,PL22,2021,26900
A,PPS_EU27_2020_HAB,PL22,2022,29500
A,PPS_EU27_2020_HAB,PL22,2023,30500
A,PPS_EU27_2020_HAB,PL4,2000,9100
A,PPS_EU27_2020_HAB,PL4,2001,9300
A,PPS_EU27_2020_HAB,PL4,2002,9600
A,PPS_EU27_2020_HAB,PL4,2003,10000
A,PPS_EU27_2020_HAB,PL4,2004,10900
A,PPS_EU27_2020_HAB,PL4,2005,11400
A,PPS_EU27_2020_HAB,PL4,2006,12000
A,PPS_EU27_2020_HAB,PL4,2007,13000
A,PPS_EU27_2020_HAB,PL4,2008,14000
A,PPS_EU27_2020_HAB,PL4,2009,14200
A,PPS_EU27_2020_HAB,PL4,2010,15300
A,PPS_EU27_2020_HAB,PL4,2011,16300
A,PPS_EU27_2020_HAB,PL4,2012,16800
A,PPS_EU27_2020_HAB,PL4,2013,17100
A,PPS_EU27_2020_HAB,PL4,2014,17800
A,PPS_EU27_2020_HAB,PL4,2015,19000
A,PPS_EU27_2020_HAB,PL4,2016,19300
A,PPS_EU27_2020_HAB,PL4,2017,20300
A,PPS_EU27_2020_HAB,PL4,2018,21300
A,PPS_EU27_2020_HAB,PL4,2019,22600
A,PPS_EU27_2020_HAB,PL4,2020,23200
A,PPS_EU27_2020_HAB,PL4,2021,25200
A,PPS_EU27_2020_HAB,PL4,2022,26700
A,PPS_EU27_2020_HAB,PL4,2023,27800
A,PPS_EU27_2020_HAB,PL41,2000,9500
A,PPS_EU27_2020_HAB,PL41,2001,9900
A,PPS_EU27_2020_HAB,PL41,2002,10100
A,PPS_EU27_2020_HAB,PL41,2003,10700
A,PPS_EU27_2020_HAB,PL41,2004,11700
A,PPS_EU27_2020_HAB,PL41,2005,12300
A,PPS_EU27_2020_HAB,PL41,2006,12800
A,PPS_EU27_2020_HAB,PL41,2007,14000
A,PPS_EU27_2020_HAB,PL41,2008,15000
A,PPS_EU27_2020_HAB,PL41,2009,15500
A,PPS_EU27_2020_HAB,PL41,2010,16600
A,PPS_EU27_2020_HAB,PL41,2011,17800
A,PPS_EU27_2020_HAB,PL41,2012,18500
A,PPS_EU27_2020_HAB,PL41,2013,18800
A,PPS_EU27_2020_HAB,PL41,2014,19500
A,PPS_EU27_2020_HAB,PL41,2015,21000
A,PPS_EU27_2020_HAB,PL41,2016,21400
A,PPS_EU27_2020_HAB,PL41,2017,22600
A,PPS_EU27_2020_HAB,PL41,2018,23600
A,PPS_EU27_2020_HAB,PL41,2019,25200
A,PPS_EU27_2020_HAB,PL41,2020,25600
A,PPS_EU27_2020_HAB,PL41,2021,27700
A,PPS_EU27_2020_HAB,PL41,2022,29400
A,PPS_EU27_2020_HAB,PL41,2023,30800
A,PPS_EU27_2020_HAB,PL42,2000,8800
A,PPS_EU27_2020_HAB,PL42,2001,9000
A,PPS_EU27_2020_HAB,PL42,2002,9300
A,PPS_EU27_2020_HAB,PL42,2003,9400
A,PPS_EU27_2020_HAB,PL42,2004,9900
A,PPS_EU27_2020_HAB,PL42,2005,10300
A,PPS_EU27_2020_HAB,PL42,2006,10900
A,PPS_EU27_2020_HAB,PL42,2007,11800
A,PPS_EU27_2020_HAB,PL42,2008,12800
A,PPS_EU27_2020_HAB,PL42,2009,12600
A,PPS_EU27_2020_HAB,PL42,2010,13700
A,PPS_EU27_2020_HAB,PL42,2011,14400
A,PPS_EU27_2020_HAB,PL42,2012,14800
A,PPS_EU27_2020_HAB,PL42,2013,14900
A,PPS_EU27_2020_HAB,PL42,2014,15500
A,PPS_EU27_2020_HAB,PL42,2015,16600
A,PPS_EU27_2020_HAB,PL42,2016,16700
A,PPS_EU27_2020_HAB,PL42,2017,17500
A,PPS_EU27_2020_HAB,PL42,2018,18500
A,PPS_EU27_2020_HAB,PL42,2019,19500
A,PPS_EU27_2020_HAB,PL42,2020,20300
A,PPS_EU27_2020_HAB,PL42,2021,22100
A,PPS_EU27_2020_HAB,PL42,2022,23100
A,PPS_EU27_2020_HAB,PL42,2023,24100
A,PPS_EU27_2020_HAB,PL43,2000,8000
A,PPS_EU27_2020_HAB,PL43,2001,8200
A,PPS_EU27_2020_HAB,PL43,2002,8500
A,PPS_EU27_2020_HAB,PL43,2003,8800
A,PPS_EU27_2020_HAB,PL43,2004,9700
A,PPS_EU27_2020_HAB,PL43,2005,10300
A,PPS_EU27_2020_HAB,PL43,2006,10900
A,PPS_EU27_2020_HAB,PL43,2007,11900
A,PPS_EU27_2020_HAB,PL43,2008,12400
A,PPS_EU27_2020_HAB,PL43,2009,12400
A,PPS_EU27_2020_HAB,PL43,2010,13500
A,PPS_EU27_2020_HAB,PL43,2011,14200
A,PPS_EU27_2020_HAB,PL43,2012,14600
A,PPS_EU27_2020_HAB,PL43,2013,14800
A,PPS_EU27_2020_HAB,PL43,2014,15500
A,PPS_EU27_2020_HAB,PL43,2015,16200
A,PPS_EU27_2020_HAB,PL43,2016,16600
A,PPS_EU27_2020_HAB,PL43,2017,17200
A,PPS_EU27_2020_HAB,PL43,2018,18000
A,PPS_EU27_2020_HAB,PL43,2019,18900
A,PPS_EU27_2020_HAB,PL43,2020,19700
A,PPS_EU27_2020_HAB,PL43,2021,21500
A,PPS_EU27_2020_HAB,PL43,2022,22900
A,PPS_EU27_2020_HAB,PL43,2023,23500
A,PPS_EU27_2020_HAB,PL5,2000,8700
A,PPS_EU27_2020_HAB,PL5,2001,8800
A,PPS_EU27_2020_HAB,PL5,2002,9400
A,PPS_EU27_2020_HAB,PL5,2003,9700
A,PPS_EU27_2020_HAB,PL5,2004,10600
A,PPS_EU27_2020_HAB,PL5,2005,11200
A,PPS_EU27_2020_HAB,PL5,2006,12100
A,PPS_EU27_2020_HAB,PL5,2007,13600
A,PPS_EU27_2020_HAB,PL5,2008,14600
A,PPS_EU27_2020_HAB,PL5,2009,14800
A,PPS_EU27_2020_HAB,PL5,2010,16800
A,PPS_EU27_2020_HAB,PL5,2011,18100
A,PPS_EU27_2020_HAB,PL5,2012,18600
A,PPS_EU27_2020_HAB,PL5,2013,18400
A,PPS_EU27_2020_HAB,PL5,2014,19200
A,PPS_EU27_2020_HAB,PL5,2015,20300
A,PPS_EU27_2020_HAB,PL5,2016,20500
A,PPS_EU27_2020_HAB,PL5,2017,21500
A,PPS_EU27_2020_HAB,PL5,2018,22500
A,PPS_EU27_2020_HAB,PL5,2019,23900
A,PPS_EU27_2020_HAB,PL5,2020,24500
A,PPS_EU27_2020_HAB,PL5,2021,27300
A,PPS_EU27_2020_HAB,PL5,2022,28600
A,PPS_EU27_2020_HAB,PL5,2023,29700
A,PPS_EU27_2020_HAB,PL51,2000,9200
A,PPS_EU27_2020_HAB,PL51,2001,9300
A,PPS_EU27_2020_HAB,PL51,2002,10000
A,PPS_EU27_2020_HAB,PL51,2003,10300
A,PPS_EU27_2020_HAB,PL51,2004,11100
A,PPS_EU27_2020_HAB,PL51,2005,11800
A,PPS_EU27_2020_HAB,PL51,2006,13000
A,PPS_EU27_2020_HAB,PL51,2007,14500
A,PPS_EU27_2020_HAB,PL51,2008,15400
A,PPS_EU27_2020_HAB,PL51,2009,15800
A,PPS_EU27_2020_HAB,PL51,2010,18000
A,PPS_EU27_2020_HAB,PL51,2011,19400
A,PPS_EU27_2020_HAB,PL51,2012,19900
A,PPS_EU27_2020_HAB,PL51,2013,19700
A,PPS_EU27_2020_HAB,PL51,2014,20500
A,PPS_EU27_2020_HAB,PL51,2015,21700
A,PPS_EU27_2020_HAB,PL51,2016,21900
A,PPS_EU27_2020_HAB,PL51,2017,22900
A,PPS_EU27_2020_HAB,PL51,2018,24000
A,PPS_EU27_2020_HAB,PL51,2019,25500
A,PPS_EU27_2020_HAB,PL51,2020,26100
A,PPS_EU27_2020_HAB,PL51,2021,29000
A,PPS_EU27_2020_HAB,PL51,2022,30300
A,PPS_EU27_2020_HAB,PL51,2023,31600
A,PPS_EU27_2020_HAB,PL52,2000,7400
A,PPS_EU27_2020_HAB,PL52,2001,7500
A,PPS_EU27_2020_HAB,PL52,2002,7900
A,PPS_EU27_2020_HAB,PL52,2003,8100
A,PPS_EU27_2020_HAB,PL52,2004,9400
A,PPS_EU27_2020_HAB,PL52,2005,9500
A,PPS_EU27_2020_HAB,PL52,2006,9800
A,PPS_EU27_2020_HAB,PL52,2007,11200
A,PPS_EU27_2020_HAB,PL52,2008,12300
A,PPS_EU27_2020_HAB,PL52,2009,11900
A,PPS_EU27_2020_HAB,PL52,2010,13400
A,PPS_EU27_2020_HAB,PL52,2011,14400
A,PPS_EU27_2020_HAB,PL52,2012,14700
A,PPS_EU27_2020_HAB,PL52,2013,14700
A,PPS_EU27_2020_HAB,PL52,2014,15400
A,PPS_EU27_2020_HAB,PL52,2015,16200
A,PPS_EU27_2020_HAB,PL52,2016,16300
A,PPS_EU27_2020_HAB,PL52,2017,17000
A,PPS_EU27_2020_HAB,PL52,2018,17900
A,PPS_EU27_2020_HAB,PL52,2019,19000
A,PPS_EU27_2020_HAB,PL52,2020,19400
A,PPS_EU27_2020_HAB,PL52,2021,21900
A,PPS_EU27_2020_HAB,PL52,2022,22900
A,PPS_EU27_2020_HAB,PL52,2023,23700
A,PPS_EU27_2020_HAB,PL6,2000,8000
A,PPS_EU27_2020_HAB,PL6,2001,8300
A,PPS_EU27_2020_HAB,PL6,2002,8800
A,PPS_EU27_2020_HAB,PL6,2003,9100
A,PPS_EU27_2020_HAB,PL6,2004,9700
A,PPS_EU27_2020_HAB,PL6,2005,10100
A,PPS_EU27_2020_HAB,PL6,2006,10700
A,PPS_EU27_2020_HAB,PL6,2007,11700
A,PPS_EU27_2020_HAB,PL6,2008,12300
A,PPS_EU27_2020_HAB,PL6,2009,12600
A,PPS_EU27_2020_HAB,PL6,2010,13600
A,PPS_EU27_2020_HAB,PL6,2011,14500
A,PPS_EU27_2020_HAB,PL6,2012,15000
A,PPS_EU27_2020_HAB,PL6,2013,15000
A,PPS_EU27_2020_HAB,PL6,2014,15500
A,PPS_EU27_2020_HAB,PL6,2015,16500
A,PPS_EU27_2020_HAB,PL6,2016,16800
A,PPS_EU27_2020_HAB,PL6,2017,17600
A,PPS_EU27_2020_HAB,PL6,2018,18600
A,PPS_EU27_2020_HAB,PL6,2019,19600
A,PPS_EU27_2020_HAB,PL6,2020,20200
A,PPS_EU27_2020_HAB,PL6,2021,22400
A,PPS_EU27_2020_HAB,PL6,2022,24400
A,PPS_EU27_2020_HAB,PL6,2023,24800
A,PPS_EU27_2020_HAB,PL61,2000,8000
A,PPS_EU27_2020_HAB,PL61,2001,8400
A,PPS_EU27_2020_HAB,PL61,2002,8700
A,PPS_EU27_2020_HAB,PL61,2003,9000
A,PPS_EU27_2020_HAB,PL61,2004,9600
A,PPS_EU27_2020_HAB,PL61,2005,9900
A,PPS_EU27_2020_HAB,PL61,2006,10400
A,PPS_EU27_2020_HAB,PL61,2007,11400
A,PPS_EU27_2020_HAB,PL61,2008,12200
A,PPS_EU27_2020_HAB,PL61,2009,12100
A,PPS_EU27_2020_HAB,PL61,2010,13200
A,PPS_EU27_2020_HAB,PL61,2011,13900
A,PPS_EU27_2020_HAB,PL61,2012,14200
A,PPS_EU27_2020_HAB,PL61,2013,14500
A,PPS_EU27_2020_HAB,PL61,2014,14900
A,PPS_EU27_2020_HAB,PL61,2015,15800
A,PPS_EU27_2020_HAB,PL61,2016,16100
A,PPS_EU27_2020_HAB,PL61,2017,16800
A,PPS_EU27_2020_HAB,PL61,2018,17800
A,PPS_EU27_2020_HAB,PL61,2019,18600
A,PPS_EU27_2020_HAB,PL61,2020,19700
A,PPS_EU27_2020_HAB,PL61,2021,21500
A,PPS_EU27_2020_HAB,PL61,2022,23400
A,PPS_EU27_2020_HAB,PL61,2023,23700
A,PPS_EU27_2020_HAB,PL62,2000,6900
A,PPS_EU27_2020_HAB,PL62,2001,7000
A,PPS_EU27_2020_HAB,PL62,2002,7300
A,PPS_EU27_2020_HAB,PL62,2003,7800
A,PPS_EU27_2020_HAB,PL62,2004,8300
A,PPS_EU27_2020_HAB,PL62,2005,8600
A,PPS_EU27_2020_HAB,PL62,2006,9000
A,PPS_EU27_2020_HAB,PL62,2007,9800
A,PPS_EU27_2020_HAB,PL62,2008,10500
A,PPS_EU27_2020_HAB,PL62,2009,10600
A,PPS_EU27_2020_HAB,PL62,2010,11600
A,PPS_EU27_2020_HAB,PL62,2011,12400
A,PPS_EU27_2020_HAB,PL62,2012,12700
A,PPS_EU27_2020_HAB,PL62,2013,12800
A,PPS_EU27_2020_HAB,PL62,2014,13300
A,PPS_EU27_2020_HAB,PL62,2015,13900
A,PPS_EU27_2020_HAB,PL62,2016,14200
A,PPS_EU27_2020_HAB,PL62,2017,14700
A,PPS_EU27_2020_HAB,PL62,2018,15300
A,PPS_EU27_2020_HAB,PL62,2019,16100
A,PPS_EU27_2020_HAB,PL62,2020,17300
A,PPS_EU27_2020_HAB,PL62,2021,18900
A,PPS_EU27_2020_HAB,PL62,2022,20100
A,PPS_EU27_2020_HAB,PL62,2023,20700
A,PPS_EU27_2020_HAB,PL63,2000,8800
A,PPS_EU27_2020_HAB,PL63,2001,9100
A,PPS_EU27_2020_HAB,PL63,2002,9700
A,PPS_EU27_2020_HAB,PL63,2003,10100
A,PPS_EU27_2020_HAB,PL63,2004,10800
A,PPS_EU27_2020_HAB,PL63,2005,11300
A,PPS_EU27_2020_HAB,PL63,2006,11900
A,PPS_EU27_2020_HAB,PL63,2007,13100
A,PPS_EU27_2020_HAB,PL63,2008,13600
A,PPS_EU27_2020_HAB,PL63,2009,14200
A,PPS_EU27_2020_HAB,PL63,2010,15300
A,PPS_EU27_2020_HAB,PL63,2011,16300
A,PPS_EU27_2020_HAB,PL63,2012,17200
A,PPS_EU27_2020_HAB,PL63,2013,17000
A,PPS_EU27_2020_HAB,PL63,2014,17400
A,PPS_EU27_2020_HAB,PL63,2015,18700
A,PPS_EU27_2020_HAB,PL63,2016,19100
A,PPS_EU27_2020_HAB,PL63,2017,20000
A,PPS_EU27_2020_HAB,PL63,2018,21300
A,PPS_EU27_2020_HAB,PL63,2019,22700
A,PPS_EU27_2020_HAB,PL63,2020,22300
A,PPS_EU27_2020_HAB,PL63,2021,25100
A,PPS_EU27_2020_HAB,PL63,2022,27700
A,PPS_EU27_2020_HAB,PL63,2023,28100
A,PPS_EU27_2020_HAB,PL7,2000,7600
A,PPS_EU27_2020_HAB,PL7,2001,7900
A,PPS_EU27_2020_HAB,PL7,2002,8500
A,PPS_EU27_2020_HAB,PL7,2003,9000
A,PPS_EU27_2020_HAB,PL7,2004,9600
A,PPS_EU27_2020_HAB,PL7,2005,9900
A,PPS_EU27_2020_HAB,PL7,2006,10600
A,PPS_EU27_2020_HAB,PL7,2007,11700
A,PPS_EU27_2020_HAB,PL7,2008,12700
A,PPS_EU27_2020_HAB,PL7,2009,12600
A,PPS_EU27_2020_HAB,PL7,2010,14000
A,PPS_EU27_2020_HAB,PL7,2011,14800
A,PPS_EU27_2020_HAB,PL7,2012,15300
A,PPS_EU27_2020_HAB,PL7,2013,15300
A,PPS_EU27_2020_HAB,PL7,2014,15900
A,PPS_EU27_2020_HAB,PL7,2015,16800
A,PPS_EU27_2020_HAB,PL7,2016,17000
A,PPS_EU27_2020_HAB,PL7,2017,17800
A,PPS_EU27_2020_HAB,PL7,2018,18800
A,PPS_EU27_2020_HAB,PL7,2019,20100
A,PPS_EU27_2020_HAB,PL7,2020,21400
A,PPS_EU27_2020_HAB,PL7,2021,23200
A,PPS_EU27_2020_HAB,PL7,2022,24600
A,PPS_EU27_2020_HAB,PL7,2023,26000
A,PPS_EU27_2020_HAB,PL71,2000,7900
A,PPS_EU27_2020_HAB,PL71,2001,8300
A,PPS_EU27_2020_HAB,PL71,2002,8900
A,PPS_EU27_2020_HAB,PL71,2003,9400
A,PPS_EU27_2020_HAB,PL71,2004,10100
A,PPS_EU27_2020_HAB,PL71,2005,10500
A,PPS_EU27_2020_HAB,PL71,2006,11200
A,PPS_EU27_2020_HAB,PL71,2007,12300
A,PPS_EU27_2020_HAB,PL71,2008,13200
A,PPS_EU27_2020_HAB,PL71,2009,13200
A,PPS_EU27_2020_HAB,PL71,2010,14800
A,PPS_EU27_2020_HAB,PL71,2011,15700
A,PPS_EU27_2020_HAB,PL71,2012,16400
A,PPS_EU27_2020_HAB,PL71,2013,16400
A,PPS_EU27_2020_HAB,PL71,2014,17100
A,PPS_EU27_2020_HAB,PL71,2015,18100
A,PPS_EU27_2020_HAB,PL71,2016,18300
A,PPS_EU27_2020_HAB,PL71,2017,19200
A,PPS_EU27_2020_HAB,PL71,2018,20300
A,PPS_EU27_2020_HAB,PL71,2019,21800
A,PPS_EU27_2020_HAB,PL71,2020,23100
A,PPS_EU27_2020_HAB,PL71,2021,25000
A,PPS_EU27_2020_HAB,PL71,2022,26500
A,PPS_EU27_2020_HAB,PL71,2023,27900
A,PPS_EU27_2020_HAB,PL72,2000,6900
A,PPS_EU27_2020_HAB,PL72,2001,7200
A,PPS_EU27_2020_HAB,PL72,2002,7700
A,PPS_EU27_2020_HAB,PL72,2003,8100
A,PPS_EU27_2020_HAB,PL72,2004,8700
A,PPS_EU27_2020_HAB,PL72,2005,8800
A,PPS_EU27_2020_HAB,PL72,2006,9400
A,PPS_EU27_2020_HAB,PL72,2007,10600
A,PPS_EU27_2020_HAB,PL72,2008,11700
A,PPS_EU27_2020_HAB,PL72,2009,11400
A,PPS_EU27_2020_HAB,PL72,2010,12300
A,PPS_EU27_2020_HAB,PL72,2011,13000
A,PPS_EU27_2020_HAB,PL72,2012,13200
A,PPS_EU27_2020_HAB,PL72,2013,13000
A,PPS_EU27_2020_HAB,PL72,2014,13400
A,PPS_EU27_2020_HAB,PL72,2015,14100
A,PPS_EU27_2020_HAB,PL72,2016,14200
A,PPS_EU27_2020_HAB,PL72,2017,14900
A,PPS_EU27_2020_HAB,PL72,2018,15900
A,PPS_EU27_2020_HAB,PL72,2019,16700
A,PPS_EU27_2020_HAB,PL72,2020,18000
A,PPS_EU27_2020_HAB,PL72,2021,19600
A,PPS_EU27_2020_HAB,PL72,2022,20600
A,PPS_EU27_2020_HAB,PL72,2023,22000
A,PPS_EU27_2020_HAB,PL8,2000,6500
A,PPS_EU27_2020_HAB,PL8,2001,6900
A,PPS_EU27_2020_HAB,PL8,2002,7200
A,PPS_EU27_2020_HAB,PL8,2003,7500
A,PPS_EU27_2020_HAB,PL8,2004,7900
A,PPS_EU27_2020_HAB,PL8,2005,8200
A,PPS_EU27_2020_HAB,PL8,2006,8600
A,PPS_EU27_2020_HAB,PL8,2007,9400
A,PPS_EU27_2020_HAB,PL8,2008,10200
A,PPS_EU27_2020_HAB,PL8,2009,10200
A,PPS_EU27_2020_HAB,PL8,2010,11200
A,PPS_EU27_2020_HAB,PL8,2011,12100
A,PPS_EU27_2020_HAB,PL8,2012,12400
A,PPS_EU27_2020_HAB,PL8,2013,12700
A,PPS_EU27_2020_HAB,PL8,2014,13100
A,PPS_EU27_2020_HAB,PL8,2015,13700
A,PPS_EU27_2020_HAB,PL8,2016,13900
A,PPS_EU27_2020_HAB,PL8,2017,14600
A,PPS_EU27_2020_HAB,PL8,2018,15400
A,PPS_EU27_2020_HAB,PL8,2019,16500
A,PPS_EU27_2020_HAB,PL8,2020,17300
A,PPS_EU27_2020_HAB,PL8,2021,18900
A,PPS_EU27_2020_HAB,PL8,2022,20300
A,PPS_EU27_2020_HAB,PL8,2023,21100
A,PPS_EU27_2020_HAB,PL81,2000,6400
A,PPS_EU27_2020_HAB,PL81,2001,6800
A,PPS_EU27_2020_HAB,PL81,2002,7000
A,PPS_EU27_2020_HAB,PL81,2003,7300
A,PPS_EU27_2020_HAB,PL81,2004,7800
A,PPS_EU27_2020_HAB,PL81,2005,8000
A,PPS_EU27_2020_HAB,PL81,2006,8400
A,PPS_EU27_2020_HAB,PL81,2007,9300
A,PPS_EU27_2020_HAB,PL81,2008,10100
A,PPS_EU27_2020_HAB,PL81,2009,10000
A,PPS_EU27_2020_HAB,PL81,2010,11000
A,PPS_EU27_2020_HAB,PL81,2011,11800
A,PPS_EU27_2020_HAB,PL81,2012,12300
A,PPS_EU27_2020_HAB,PL81,2013,12500
A,PPS_EU27_2020_HAB,PL81,2014,12800
A,PPS_EU27_2020_HAB,PL81,2015,13400
A,PPS_EU27_2020_HAB,PL81,2016,13600
A,PPS_EU27_2020_HAB,PL81,2017,14400
A,PPS_EU27_2020_HAB,PL81,2018,14900
A,PPS_EU27_2020_HAB,PL81,2019,15900
A,PPS_EU27_2020_HAB,PL81,2020,16900
A,PPS_EU27_2020_HAB,PL81,2021,18400
A,PPS_EU27_2020_HAB,PL81,2022,19700
A,PPS_EU27_2020_HAB,PL81,2023,20300
A,PPS_EU27_2020_HAB,PL82,2000,6500
A,PPS_EU27_2020_HAB,PL82,2001,6800
A,PPS_EU27_2020_HAB,PL82,2002,7200
A,PPS_EU27_2020_HAB,PL82,2003,7600
A,PPS_EU27_2020_HAB,PL82,2004,8000
A,PPS_EU27_2020_HAB,PL82,2005,8200
A,PPS_EU27_2020_HAB,PL82,2006,8600
A,PPS_EU27_2020_HAB,PL82,2007,9400
A,PPS_EU27_2020_HAB,PL82,2008,10200
A,PPS_EU27_2020_HAB,PL82,2009,10200
A,PPS_EU27_2020_HAB,PL82,2010,11200
A,PPS_EU27_2020_HAB,PL82,2011,12100
A,PPS_EU27_2020_HAB,PL82,2012,12400
A,PPS_EU27_2020_HAB,PL82,2013,12700
A,PPS_EU27_2020_HAB,PL82,2014,13100
A,PPS_EU27_2020_HAB,PL82,2015,13900
A,PPS_EU27_2020_HAB,PL82,2016,14000
A,PPS_EU27_2020_HAB,PL82,2017,14600
A,PPS_EU27_2020_HAB,PL82,2018,15600
A,PPS_EU27_2020_HAB,PL82,2019,16600
A,PPS_EU27_2020_HAB,PL82,2020,17100
A,PPS_EU27_2020_HAB,PL82,2021,18900
A,PPS_EU27_2020_HAB,PL82,2022,20000
A,PPS_EU27_2020_HAB,PL82,2023,21100
A,PPS_EU27_2020_HAB,PL84,2000,6500
A,PPS_EU27_2020_HAB,PL84,2001,7100
A,PPS_EU27_2020_HAB,PL84,2002,7400
A,PPS_EU27_2020_HAB,PL84,2003,7600
A,PPS_EU27_2020_HAB,PL84,2004,8100
A,PPS_EU27_2020_HAB,PL84,2005,8400
A,PPS_EU27_2020_HAB,PL84,2006,8800
A,PPS_EU27_2020_HAB,PL84,2007,9900
A,PPS_EU27_2020_HAB,PL84,2008,10400
A,PPS_EU27_2020_HAB,PL84,2009,10600
A,PPS_EU27_2020_HAB,PL84,2010,11800
A,PPS_EU27_2020_HAB,PL84,2011,12600
A,PPS_EU27_2020_HAB,PL84,2012,12800
A,PPS_EU27_2020_HAB,PL84,2013,13100
A,PPS_EU27_2020_HAB,PL84,2014,13500
A,PPS_EU27_2020_HAB,PL84,2015,14100
A,PPS_EU27_2020_HAB,PL84,2016,14300
A,PPS_EU27_2020_HAB,PL84,2017,15200
A,PPS_EU27_2020_HAB,PL84,2018,16000
A,PPS_EU27_2020_HAB,PL84,2019,17100
A,PPS_EU27_2020_HAB,PL84,2020,18500
A,PPS_EU27_2020_HAB,PL84,2021,19900
A,PPS_EU27_2020_HAB,PL84,2022,21800
A,PPS_EU27_2020_HAB,PL84,2023,22700
A,PPS_EU27_2020_HAB,PL9,2000,13600
A,PPS_EU27_2020_HAB,PL9,2001,14200
A,PPS_EU27_2020_HAB,PL9,2002,14700
A,PPS_EU27_2020_HAB,PL9,2003,15300
A,PPS_EU27_2020_HAB,PL9,2004,16600
A,PPS_EU27_2020_HAB,PL9,2005,17600
A,PPS_EU27_2020_HAB,PL9,2006,18800
A,PPS_EU27_2020_HAB,PL9,2007,20700
A,PPS_EU27_2020_HAB,PL9,2008,21900
A,PPS_EU27_2020_HAB,PL9,2009,22500
A,PPS_EU27_2020_HAB,PL9,2010,24900
A,PPS_EU27_2020_HAB,PL9,2011,26600
A,PPS_EU27_2020_HAB,PL9,2012,27600
A,PPS_EU27_2020_HAB,PL9,2013,28000
A,PPS_EU27_2020_HAB,PL9,2014,28800
A,PPS_EU27_2020_HAB,PL9,2015,30600
A,PPS_EU27_2020_HAB,PL9,2016,31000
A,PPS_EU27_2020_HAB,PL9,2017,32800
A,PPS_EU27_2020_HAB,PL9,2018,34900
A,PPS_EU27_2020_HAB,PL9,2019,37500
A,PPS_EU27_2020_HAB,PL9,2020,37100
A,PPS_EU27_2020_HAB,PL9,2021,39900
A,PPS_EU27_2020_HAB,PL9,2022,43300
A,PPS_EU27_2020_HAB,PL9,2023,46400
A,PPS_EU27_2020_HAB,PL91,2000,19400
A,PPS_EU27_2020_HAB,PL91,2001,20300
A,PPS_EU27_2020_HAB,PL91,2002,21000
A,PPS_EU27_2020_HAB,PL91,2003,21600
A,PPS_EU27_2020_HAB,PL91,2004,23100
A,PPS_EU27_2020_HAB,PL91,2005,24800
A,PPS_EU27_2020_HAB,PL91,2006,26300
A,PPS_EU27_2020_HAB,PL91,2007,29000
A,PPS_EU27_2020_HAB,PL91,2008,30500
A,PPS_EU27_2020_HAB,PL91,2009,31300
A,PPS_EU27_2020_HAB,PL91,2010,34600
A,PPS_EU27_2020_HAB,PL91,2011,36500
A,PPS_EU27_2020_HAB,PL91,2012,37900
A,PPS_EU27_2020_HAB,PL91,2013,38600
A,PPS_EU27_2020_HAB,PL91,2014,39300
A,PPS_EU27_2020_HAB,PL91,2015,41600
A,PPS_EU27_2020_HAB,PL91,2016,41900
A,PPS_EU27_2020_HAB,PL91,2017,44400
A,PPS_EU27_2020_HAB,PL91,2018,47500
A,PPS_EU27_2020_HAB,PL91,2019,50700
