nuts2_id,country,year,population,erdf_eur,erdf_eur_pc,erdf_eur_pc_l1,erdf_eur_pc_l2,erdf_eur_pc_l3,gdp_mio_eur,gdp_eur,gdp_pc,log_gdp_pc,gdp_pc_growth,gdp_pc_pps,log_gdp_pc_pps,gdp_pc_pps_growth,gdp_volume_index,gdp_pc_real,log_gdp_pc_real,gdp_pc_real_growth,unemp_rate,emp_rate,tertiary_share_25_64,rd_gerd,gva,category_2014_2020
PT20,PT,1995,,121029069,,,,,,,,,,,,,,,,,,,,,,less_developed
PT20,PT,1996,,163065555,,,,,,,,,,,,,,,,,,,,,,less_developed
PT20,PT,1997,,124918991,,,,,,,,,,,,,,,,,,,,,,less_developed
PT20,PT,1998,,101156332,,,,,,,,,,,,,,,,,,,,,,less_developed
PT20,PT,1999,,106355341,,,,,,,,,,,,,,,,,,,,,,less_developed
PT20,PT,2000,,76352968,,,,,,,,,,12500,9.433483923,,85.6,13663.73632,9.522500619,,,,,,,less_developed
PT20,PT,2001,,86405888,,,,,,,,,,13500,9.510444964,7.696104114,90.2,14398.00253,9.574844763,5.234414392,,,,,,less_developed
PT20,PT,2002,,140650378,,,,,,,,,,14300,9.568014816,5.756985182,93.3,14892.8341,9.608635443,3.379068078,,,,,,less_developed
PT20,PT,2003,,148334158,,,,,,,,,,14900,9.609116492,4.110167569,93,14844.94717,9.605414829,-0.32206147,,,,,,less_developed
PT20,PT,2004,,114509272,,,,,,,,,,15200,9.629050707,1.99342149,94.4,15068.4195,9.620356409,1.494158,,,,,,less_developed
PT20,PT,2005,,94468584,,,,,,,,,,16300,9.698920387,6.986967996,96.3,15371.70336,9.640283654,1.992724565,,,,,,less_developed
PT20,PT,2006,,83125414,,,,,,,,,,17200,9.752664663,5.374427601,98.3,15690.94954,9.660839363,2.055570835,,,,,,less_developed
PT20,PT,2007,,66193124,,,,,,,,,,17800,9.786953736,3.428907348,100.6,16058.08264,9.683967593,2.312823051,,,,,,less_developed
PT20,PT,2008,,50264566,,,,,,,,,,18500,9.825526011,3.857227479,103.3,16489.06498,9.710452712,2.648511846,,,,,,less_developed
PT20,PT,2009,,137589701,,,,,,,,,,18100,9.803667217,-2.185879381,101,16121.93188,9.687935852,-2.251685928,,,,,,less_developed
PT20,PT,2010,,188526064,,,,,,,,,,18700,9.836278803,3.261158559,102.6,16377.32882,9.703653268,1.57174159,,,,,,less_developed
PT20,PT,2011,,200608778,,,,,,,,,,18000,9.798127037,-3.815176596,100.8,16090.00726,9.685953691,-1.76995771,,,,,,less_developed
PT20,PT,2012,,188062279,,,,,,,,,,17600,9.775654181,-2.247285585,97.1,15499.40183,9.648556711,-3.739698034,,,,,,less_developed
PT20,PT,2013,,142447680,,,,,,,,,,18300,9.814656339,3.90021578,96.3,15371.70336,9.640283654,-0.8273056493,16.8,55.9,12,0.35,,less_developed
PT20,PT,2014,,89756923,,,,,3685.83,3685830000,,,,18500,9.825526011,1.086967224,96.8,15451.51491,9.64546233,0.5178675478,16.1,57.3,13,0.35,,less_developed
PT20,PT,2015,,509382,,,,,3824.28,3824280000,,,,19100,9.857443614,3.191760297,100,15962.30879,9.677985522,3.252319171,12.5,60.1,14.2,0.34,,less_developed
PT20,PT,2016,241653,103242518,427.2345802,,,,3973.06,3973060000,16441.17805,9.707544324,,19700,9.888373915,3.093030069,103,16441.17805,9.707544324,2.955880224,10.9,61.3,14.8,0.3,,less_developed
PT20,PT,2017,240108,90123448,375.3454612,427.2345802,,,4110.58,4110580000,17119.7128,9.747985874,4.044154986,20100,9.908475094,2.010117932,104.8,16728.49961,9.724869107,1.732478366,8.8,63.3,15.5,0.3,,less_developed
PT20,PT,2018,238964,172802473,723.1318232,375.3454612,427.2345802,,4284.64,4284640000,17930.06478,9.79423418,4.62483059,20900,9.947504438,3.902934391,106.9,17063.7081,9.744709154,1.984004614,8.4,64.3,15,0.32,,less_developed
PT20,PT,2019,237828,103240487,434.0972762,723.1318232,375.3454612,427.2345802,4487.27,4487270000,18867.71112,9.845207334,5.097315414,21800,9.989665249,4.216081082,109.6,17494.69043,9.76965271,2.494355648,7.7,65.6,13.7,0.3,,less_developed
PT20,PT,2020,237113,115281328,486.1872947,434.0972762,723.1318232,375.3454612,4163.07,4163070000,17557.32499,9.77322652,-7.198081357,20200,9.913437883,-7.622736539,99.6,15898.45955,9.6739775,-9.567520992,5.9,65.6,15.2,0.34,,less_developed
PT20,PT,2021,237616,117663547,495.183603,486.1872947,434.0972762,723.1318232,4374.46,4374460000,18409.78722,9.820637716,4.741119622,21700,9.98506754,7.162965614,107,17079.6704,9.74564417,7.166666987,7,63.3,15.9,0.41,,less_developed
PT20,PT,2022,238794,110537843,462.9004204,495.183603,486.1872947,434.0972762,4859.15,4859150000,20348.7106,9.920772828,10.01351116,24200,10.09410791,10.90403726,113.7,18149.14509,9.806378736,6.073456629,6.1,66.3,16.6,0.48,,less_developed
PT20,PT,2023,240125,0,0,462.9004204,495.183603,486.1872947,5376.01,5376010000,22388.38105,10.0162974,9.552457233,27100,10.20728901,11.31810947,117.6,18771.67514,9.840104371,3.372563471,6.5,67.5,16.9,0.49,,less_developed
PT20,PT,2024,241025,0,0,0,462.9004204,495.183603,,,,,,,,,,,,,5.6,69.5,17.6,,,less_developed
PT20,PT,2025,241718,0,0,0,0,462.9004204,,,,,,,,,,,,,,,,,,less_developed
PT30,PT,1986,,0,,,,,,,,,,,,,,,,,,,,,,transition
PT30,PT,1987,,294723,,,,,,,,,,,,,,,,,,,,,,transition
PT30,PT,1988,,522304,,,,,,,,,,,,,,,,,,,,,,transition
PT30,PT,1989,,2169926,,,,,,,,,,,,,,,,,,,,,,transition
PT30,PT,1990,,23258344,,,,,,,,,,,,,,,,,,,,,,transition
PT30,PT,1991,,17739292,,,,,,,,,,,,,,,,,,,,,,transition
PT30,PT,1992,,114899940,,,,,,,,,,,,,,,,,,,,,,transition
PT30,PT,1993,,103410280,,,,,,,,,,,,,,,,,,,,,,transition
PT30,PT,1994,,61079731,,,,,,,,,,,,,,,,,,,,,,transition
PT30,PT,1995,,108330860,,,,,,,,,,,,,,,,,,,,,,transition
PT30,PT,1996,,122890085,,,,,,,,,,,,,,,,,,,,,,transition
PT30,PT,1997,,89138303,,,,,,,,,,,,,,,,,,,,,,transition
PT30,PT,1998,,65019669,,,,,,,,,,,,,,,,,,,,,,transition
PT30,PT,1999,,84642899,,,,,,,,,,,,,,,,,,,,,,transition
PT30,PT,2000,,60945676,,,,,,,,,,14000,9.546812609,,89.1,15352.37517,9.639025475,,,,,,,transition
PT30,PT,2001,,61113419,,,,,,,,,,14200,9.560997244,1.418463499,88.9,15317.91417,9.636778283,-0.2247191957,,,,,,transition
PT30,PT,2002,,80435475,,,,,,,,,,15700,9.661415991,10.04187477,96.3,16592.97114,9.71673446,7.995617628,,,,,,transition
PT30,PT,2003,,81986691,,,,,,,,,,16400,9.705036614,4.362062248,96.8,16679.12364,9.721913135,0.5178675478,,,,,,transition
PT30,PT,2004,,127166303,,,,,,,,,,17400,9.764225485,5.918887139,102.3,17626.80112,9.777175814,5.526267868,,,,,,transition
PT30,PT,2005,,68277193,,,,,,,,,,18600,9.83091686,6.66913745,105,18092.02461,9.803226491,2.60506772,,,,,,transition
PT30,PT,2006,,80173884,,,,,,,,,,19600,9.883284845,5.236798552,107.5,18522.7871,9.826756988,2.353049741,,,,,,transition
PT30,PT,2007,,76890596,,,,,,,,,,20100,9.908475094,2.519024883,108.8,18746.7836,9.838777475,1.202048685,,,,,,transition
PT30,PT,2008,,45234477,,,,,,,,,,20600,9.933046355,2.457126073,110,18953.54959,9.849746507,1.096903137,,,,,,transition
PT30,PT,2009,,27555200,,,,,,,,,,19700,9.888373915,-4.467244005,105.9,18247.09911,9.811761393,-3.798511319,,,,,,transition
PT30,PT,2010,,84084816,,,,,,,,,,20100,9.908475094,2.010117932,107.2,18471.0956,9.823962389,1.220099603,,,,,,transition
PT30,PT,2011,,72294924,,,,,,,,,,20000,9.903487553,-0.4987541511,107.1,18453.8651,9.823029118,-0.0933271183,,,,,,transition
PT30,PT,2012,,79619676,,,,,,,,,,18800,9.841612149,-6.187540372,98.9,17040.96413,9.743375379,-7.965373883,,,,,,transition
PT30,PT,2013,,71368440,,,,,,,,,,19500,9.878169745,3.655759573,97.7,16834.19814,9.7311677,-1.220767958,18,57,16.2,0.34,,transition
PT30,PT,2014,,33291684,,,,,4202.3,4202300000,,,,20000,9.903487553,2.531780798,98.7,17006.50313,9.741351087,1.018338739,15,58.7,16.6,0.35,,transition
PT30,PT,2015,,10761991,,,,,4313.16,4313160000,,,,20600,9.933046355,2.955880224,100,17230.49963,9.754436327,1.308523955,14.5,59.6,17.3,0.35,,transition
PT30,PT,2016,254521,25398177,99.78813929,,,,4477.62,4477620000,17592.34012,9.775218866,,21300,9.966462352,3.341599692,102.1,17592.34012,9.775218866,2.078253918,12.8,61.2,18.8,0.3,,transition
PT30,PT,2017,252313,34205567,135.5679929,99.78813929,,,4783.57,4783570000,18958.87251,9.850027307,7.480844144,22400,10.01681624,5.035388615,107.3,18488.3261,9.82489479,4.967592447,10.3,63.7,20.4,0.35,,transition
PT30,PT,2018,251077,59053593,235.2011256,135.5679929,99.78813929,,4940.38,4940380000,19676.75255,9.887193144,3.716583694,23100,10.0475879,3.077165867,108.8,18746.7836,9.838777475,1.388268479,8.7,65.5,20.9,0.38,,transition
PT30,PT,2019,250397,32864659,131.2502107,235.2011256,135.5679929,99.78813929,5126.38,5126380000,20473.00886,9.926862657,3.966951242,23800,10.07744086,2.985296315,110.7,19074.16309,9.85608998,1.731250529,6.9,67.8,20.9,0.44,,transition
PT30,PT,2020,250713,33477855,133.5305908,131.2502107,235.2011256,135.5679929,4449.63,4449630000,17747.90298,9.784022646,-14.28400107,20600,9.933046355,-14.43945049,93.7,16144.97815,9.68936433,-16.67256505,7.6,65.4,22.5,0.52,,transition
PT30,PT,2021,251900,59803265,237.4087535,133.5305908,131.2502107,235.2011256,5073.17,5073170000,20139.6189,9.910444243,12.64215974,23700,10.07323033,14.01839723,102.3,17626.80112,9.777175814,8.781148371,7.8,64.7,24.7,0.46,,transition
PT30,PT,2022,252693,48178999,190.662183,237.4087535,133.5305908,131.2502107,6265.72,6265720000,24795.77986,10.11842875,20.79845073,29500,10.29214554,21.89152152,119.1,20521.52506,9.929229617,15.20538034,6.8,66.8,22.2,0.38,,transition
PT30,PT,2023,254070,0,0,190.662183,237.4087535,133.5305908,6988.63,6988630000,27506.71075,10.22218528,10.37565304,33300,10.41331268,12.11671336,124.5,21451.97204,9.973571857,4.434223954,6,68.2,20.9,0.48,,transition
PT30,PT,2024,256622,0,0,0,190.662183,237.4087535,,,,,,,,,,,,,5.7,70.7,22.4,,,transition
PT30,PT,2025,259440,0,0,0,0,190.662183,,,,,,,,,,,,,,,,,,transition
RO11,RO,1986,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO11,RO,1987,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO11,RO,1988,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO11,RO,1989,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO11,RO,1990,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO11,RO,1991,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO11,RO,1992,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO11,RO,1993,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO11,RO,1994,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO11,RO,1995,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO11,RO,1996,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO11,RO,1997,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO11,RO,1998,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO11,RO,1999,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO11,RO,2000,,0,,,,,,,,,,4300,8.366370302,,56.6,4096.648136,8.317924391,,,,,,,less_developed
RO11,RO,2001,,0,,,,,,,,,,4900,8.496990484,13.06201824,61.3,4436.829165,8.397695248,7.977085773,,,,,,less_developed
RO11,RO,2002,,0,,,,,,,,,,5500,8.612503371,11.55128871,67,4849.389136,8.486608025,8.891277645,,,,,,less_developed
RO11,RO,2003,,0,,,,,,,,,,5800,8.665613197,5.310982531,68.2,4936.243867,8.50435997,1.775194546,,,,,,less_developed
RO11,RO,2004,,0,,,,,,,,,,6900,8.839276691,17.36634941,75.3,5450.134358,8.60339554,9.903556996,,,,,,less_developed
RO11,RO,2005,,0,,,,,,,,,,7200,8.881836305,4.255961442,78,5645.557502,8.638624232,3.522869188,,,,,,less_developed
RO11,RO,2006,,0,,,,,,,,,,8600,9.059517482,17.76811772,84.9,6144.972204,8.723389499,8.476526663,,,,,,less_developed
RO11,RO,2007,,19197576,,,,,,,,,,10300,9.239899174,18.0381692,92.8,6716.765849,8.812362045,8.897254647,,,,,,less_developed
RO11,RO,2008,,28796364,,,,,,,,,,11700,9.367344121,12.74449466,95.2,6890.47531,8.837895347,2.553330201,,,,,,less_developed
RO11,RO,2009,,50180396,,,,,,,,,,11500,9.350102314,-1.724180643,90.4,6543.056387,8.786159673,-5.17356744,,,,,,less_developed
RO11,RO,2010,,18301106,,,,,,,,,,11900,9.384293679,3.419136475,86.2,6239.064829,8.738585583,-4.757408973,,,,,,less_developed
RO11,RO,2011,,44798788,,,,,,,,,,12000,9.392661929,0.8368249671,86.2,6239.064829,8.738585583,0,,,,,,less_developed
RO11,RO,2012,,70221992,,,,,,,,,,12700,9.449357272,5.669534368,90,6514.10481,8.781725076,4.313949266,,,,,,less_developed
RO11,RO,2013,,137366672,,,,,,,,,,12300,9.417354541,-3.200273109,90.5,6550.294281,8.787265256,0.5540180376,4.1,62.9,14.2,0.32,,less_developed
RO11,RO,2014,,191540608,,,,,17260,1.726e+10,,,,13000,9.472704636,5.535009508,97.6,7064.184772,8.862792899,7.552764271,3.8,63.8,14.2,0.27,98,less_developed
RO11,RO,2015,,99536712,,,,,18343.58,1.834358e+10,,,,13700,9.525151112,5.244647537,100,7237.894233,8.887085591,2.429269257,4.6,63.4,17.4,0.41,100,less_developed
RO11,RO,2016,2576567,221689808,86.04076975,,,,19674.61,1.967461e+10,7635.978416,8.940626358,,14900,9.609116492,8.396538012,105.5,7635.978416,8.940626358,5.354076693,4.3,64,17.4,0.26,105.4,less_developed
RO11,RO,2017,2568282,47841628,18.62787186,86.04076975,,,22763.82,2.276382e+10,8863.442566,9.08969052,14.90641613,17300,9.75846178,14.93452886,119.6,8656.521503,9.066068247,12.54418886,3.6,66.3,17.1,0.24,119.8,less_developed
RO11,RO,2018,2560504,99154433,38.72457649,18.62787186,86.04076975,,24852.61,2.485261e+10,9706.139885,9.180513942,9.082342249,18400,9.820105944,6.164416311,126.1,9126.984628,9.118990648,5.292240145,2.9,67,17.7,0.22,125.8,less_developed
RO11,RO,2019,2552112,137789736,53.99047377,38.72457649,18.62787186,86.04076975,27434.43,2.743443e+10,10749.69672,9.282632821,10.21188792,20300,9.918376165,9.827022143,133.2,9640.875119,9.173767163,5.477651514,3,67,18.9,0.18,132.8,less_developed
RO11,RO,2020,2547429,188689014,74.07037213,53.99047377,38.72457649,18.62787186,27361.63,2.736163e+10,10740.88032,9.281812331,-0.08204905097,20600,9.933046355,1.467018975,129.5,9373.073032,9.145596286,-2.817087697,3.8,66.5,20.1,0.2,129.3,less_developed
RO11,RO,2021,2537017,227811926,89.79519097,74.07037213,53.99047377,38.72457649,29733.72,2.973372e+10,11719.953,9.369048053,8.723572216,22300,10.01234196,7.929560267,138.5,10024.48351,9.212785731,6.718944449,3.1,65.9,19.3,0.25,137.8,less_developed
RO11,RO,2022,2523549,309615144,122.6903635,89.79519097,74.07037213,53.99047377,34151.1,3.41511e+10,13532.96488,9.512883831,14.38357784,24200,10.09410791,8.17659547,147,10639.70452,9.272347992,5.956226115,3.1,66.7,18.2,0.24,145,less_developed
RO11,RO,2023,2531913,0,0,122.6903635,89.79519097,74.07037213,39208.98,3.920898e+10,15485.91125,9.647685938,13.48021064,27000,10.20359214,10.94842328,150.5,10893.03082,9.29587849,2.353049741,3,65.7,17.2,0.3,148.1,less_developed
RO11,RO,2024,2539784,0,0,0,122.6903635,89.79519097,,,,,,,,,,,,,4.5,66,18.3,,,less_developed
RO11,RO,2025,2544010,0,0,0,0,122.6903635,,,,,,,,,,,,,,,,,,less_developed
RO12,RO,1986,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO12,RO,1987,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO12,RO,1988,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO12,RO,1989,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO12,RO,1990,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO12,RO,1991,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO12,RO,1992,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO12,RO,1993,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO12,RO,1994,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO12,RO,1995,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO12,RO,1996,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO12,RO,1997,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO12,RO,1998,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO12,RO,1999,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO12,RO,2000,,0,,,,,,,,,,5000,8.517193191,,70.1,5514.358339,8.615110577,,,,,,,less_developed
RO12,RO,2001,,0,,,,,,,,,,5400,8.594154233,7.696104114,72,5663.820263,8.641853902,2.674332498,,,,,,less_developed
RO12,RO,2002,,0,,,,,,,,,,6200,8.732304571,13.81503385,77.4,6088.606782,8.714174563,7.232066158,,,,,,less_developed
RO12,RO,2003,,0,,,,,,,,,,6400,8.764053269,3.174869831,77.8,6120.072451,8.719329214,0.5154650589,,,,,,less_developed
RO12,RO,2004,,0,,,,,,,,,,7300,8.895629627,13.15763578,82.1,6458.328383,8.773125799,5.379658527,,,,,,less_developed
RO12,RO,2005,,0,,,,,,,,,,7600,8.935903526,4.027389914,82.8,6513.393302,8.781615844,0.8490044933,,,,,,less_developed
RO12,RO,2006,,0,,,,,,,,,,9000,9.104979856,16.907633,90.2,7095.508163,8.86721721,8.560136568,,,,,,less_developed
RO12,RO,2007,,25622234,,,,,,,,,,10900,9.296518068,19.15382119,98.7,7764.15361,8.957272729,9.005551937,,,,,,less_developed
RO12,RO,2008,,38433348,,,,,,,,,,12300,9.417354541,12.08364731,100.2,7882.149866,8.972355971,1.508324221,,,,,,less_developed
RO12,RO,2009,,65630056,,,,,,,,,,12000,9.392661929,-2.469261259,94.5,7433.764095,8.913787617,-5.856835415,,,,,,less_developed
RO12,RO,2010,,17990502,,,,,,,,,,12800,9.45720045,6.453852114,91.8,7221.370835,8.88480008,-2.898753687,,,,,,less_developed
RO12,RO,2011,,52857612,,,,,,,,,,13200,9.487972109,3.077165867,93.5,7355.099925,8.903149219,1.834913867,,,,,,less_developed
RO12,RO,2012,,69630568,,,,,,,,,,14100,9.553930076,6.595796779,96.7,7606.82527,8.936801185,3.365196616,,,,,,less_developed
RO12,RO,2013,,159891808,,,,,,,,,,13300,9.495519314,-5.841076216,95.4,7504.561848,8.923266361,-1.353482401,9.5,54.2,14.3,0.13,,less_developed
RO12,RO,2014,,279841632,,,,,16610.47,1.661047e+10,,,,13800,9.532423871,3.690455694,98.4,7740.554359,8.954228587,3.09622256,9.2,54.8,14.6,0.32,98.9,less_developed
RO12,RO,2015,,133829824,,,,,17772.42,1.777242e+10,,,,14600,9.588776808,5.635293655,100,7866.417032,8.970357969,1.612938193,7.4,56.7,17.8,0.33,100,less_developed
RO12,RO,2016,2341964,289413472,123.5772505,,,,18901.86,1.890186e+10,8070.943874,8.996025715,,15800,9.667765219,7.898841132,102.6,8070.943874,8.996025715,2.566774675,5.2,58.4,17.5,0.32,102.6,less_developed
RO12,RO,2017,2332785,43454820,18.62787184,123.5772505,,,21050.68,2.105068e+10,9023.840603,9.10762531,11.15995945,17600,9.775654181,10.7888962,109.8,8637.325901,9.063848312,6.782259634,4.2,60.8,17.9,0.27,109.9,less_developed
RO12,RO,2018,2325371,90042482,38.72177042,18.62787184,123.5772505,,23552.64,2.355264e+10,10128.55153,9.223113599,11.5488289,19200,9.862665558,8.701137699,117.9,9274.50568,9.13502459,7.117627847,4.2,59,18.1,0.3,117.7,less_developed
RO12,RO,2019,2318272,125264781,54.03368587,38.72177042,18.62787184,123.5772505,25272.06,2.527206e+10,10901.24886,9.296632636,7.351903721,20600,9.933046355,7.038079676,119.5,9400.368353,9.148504154,1.347956383,5.3,60.2,18.3,0.3,119.1,less_developed
RO12,RO,2020,2314826,171550308,74.10937496,54.03368587,38.72177042,18.62787184,25124.22,2.512422e+10,10853.6106,9.292253077,-0.4379558701,20800,9.942708266,0.9661910912,114.2,8983.44825,9.10313908,-4.536507415,7.1,60.3,17.1,0.34,114,less_developed
RO12,RO,2021,2302833,206310956,89.59006406,74.10937496,54.03368587,38.72177042,27257.14,2.725714e+10,11836.35114,9.37893068,8.667760264,22600,10.02570519,8.299691957,120.2,9455.433272,9.154344805,5.120572488,5.1,60.3,16.4,0.35,119.6,less_developed
RO12,RO,2022,2273344,274120497,120.580298,89.59006406,74.10937496,54.03368587,30419.08,3.041908e+10,13380.7642,9.501573447,12.26427668,23900,10.08163374,5.592855266,122.4,9628.494447,9.172482153,1.813734798,5.4,61.9,18.9,0.46,120.8,less_developed
RO12,RO,2023,2280856,0,0,120.580298,89.59006406,74.10937496,34804.61,3.480461e+10,15259.45084,9.632954317,13.13808703,26600,10.18866649,10.70327569,125,9833.02129,9.19350152,2.101936722,4.6,61,18.1,0.43,123,less_developed
RO12,RO,2024,2288061,0,0,0,120.580298,89.59006406,,,,,,,,,,,,,4.3,62.6,18.2,,,less_developed
RO12,RO,2025,2291551,0,0,0,0,120.580298,,,,,,,,,,,,,,,,,,less_developed
RO21,RO,1986,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO21,RO,1987,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO21,RO,1988,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO21,RO,1989,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO21,RO,1990,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO21,RO,1991,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO21,RO,1992,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO21,RO,1993,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO21,RO,1994,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO21,RO,1995,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO21,RO,1996,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO21,RO,1997,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO21,RO,1998,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO21,RO,1999,,0,,,,,,,,,,,,,,,,,,,,,,less_developed
RO21,RO,2000,,0,,,,,,,,,,3400,8.131530711,,106.9,5705.996102,8.649272849,,,,,,,less_developed
RO21,RO,2001,,0,,,,,,,,,,3700,8.216088099,8.455738803,114.5,6111.660933,8.717953854,6.868100496,,,,,,less_developed
RO21,RO,2002,,0,,,,,,,,,,4100,8.318742253,10.26541541,121.6,6490.637288,8.778116,6.016214654,,,,,,less_developed
RO21,RO,2003,,0,,,,,,,,,,4300,8.366370302,4.762804899,120.4,6426.584946,8.768198564,-0.9917436657,,,,,,less_developed
RO21,RO,2004,,0,,,,,,,,,,4900,8.496990484,13.06201824,126.4,6746.846654,8.816830512,4.863194884,,,,,,less_developed
RO21,RO,2005,,0,,,,,,,,,,5000,8.517193191,2.020270732,127.8,6821.574386,8.827845573,1.101506023,,,,,,less_developed
RO21,RO,2006,,0,,,,,,,,,,5800,8.665613197,14.84200051,133,7099.134533,8.867728159,3.988258628,,,,,,less_developed
RO21,RO,2007,,22674572,,,,,,,,,,6800,8.824677891,15.90646946,138.2,7376.694681,8.906080942,3.835278311,,,,,,less_developed
RO21,RO,2008,,34011860,,,,,,,,,,8000,8.987196821,16.25189295,141.5,7552.83862,8.929678748,2.359780575,,,,,,less_developed
RO21,RO,2009,,56260544,,,,,,,,,,7800,8.961879013,-2.531780798,129.9,6933.665984,8.844143954,-8.553479341,,,,,,less_developed
RO21,RO,2010,,25700996,,,,,,,,,,8100,8.999619341,3.774032798,118,6298.480263,8.748063655,-9.608029921,,,,,,less_developed
RO21,RO,2011,,61556404,,,,,,,,,,8100,8.999619341,0,110.7,5908.828518,8.68420287,-6.386078475,,,,,,less_developed
RO21,RO,2012,,98829968,,,,,,,,,,9100,9.116029693,11.64103518,107.9,5759.373054,8.658583903,-2.561896745,,,,,,less_developed
RO21,RO,2013,,175676112,,,,,,,,,,8800,9.082507,-3.352269204,104.2,5561.878334,8.62369116,-3.489274294,4.4,65.9,11.9,0.31,,less_developed
RO21,RO,2014,,208504544,,,,,15281.38,1.528138e+10,,,,9100,9.116029693,3.352269204,103.6,5529.852163,8.617916361,-0.5774799494,4.2,66.8,12,0.28,104.1,less_developed
RO21,RO,2015,,115815240,,,,,16152.34,1.615234e+10,,,,9500,9.159047078,4.301738508,100,5337.695138,8.582549217,-3.536714384,3.6,69.9,11.6,0.44,100,less_developed
RO21,RO,2016,3256734,259177584,79.58205491,,,,16914.1,1.69141e+10,5193.577369,8.55517802,,10200,9.230142999,7.109592168,97.3,5193.577369,8.55517802,-2.73711968,3,69,11.5,0.22,97.3,less_developed
RO21,RO,2017,3239540,60345736,18.62787186,79.58205491,,,19328.03,1.932803e+10,5966.288424,8.693880308,13.87022886,11600,9.358760377,12.86173778,102.1,5449.786736,8.603331756,4.815373598,2.9,69.9,12.1,0.17,102.3,less_developed
RO21,RO,2018,3222732,124668194,38.6840091,18.62787186,79.58205491,,21550,2.155e+10,6686.873125,8.807901648,11.402134,12700,9.449357272,9.059689535,104.1,5556.540639,8.622731006,1.939925045,2.4,71.8,12.7,0.19,103.8,less_developed
RO21,RO,2019,3198564,171918856,53.74876226,38.6840091,18.62787186,79.58205491,23674.94,2.367494e+10,7401.740281,8.909470425,10.15687761,14000,9.546812609,9.745533615,104.4,5572.553724,8.625608706,0.2877699828,2.1,73.1,11.7,0.3,104.1,less_developed
RO21,RO,2020,3184215,234908376,73.77277477,53.74876226,38.6840091,18.62787186,23841.96,2.384196e+10,7487.547166,8.920996542,1.152611709,14300,9.568014816,2.120220765,97.7,5214.92815,8.55928059,-6.63281164,3,72.5,11.8,0.28,97.6,less_developed
RO21,RO,2021,3163465,282620672,89.33895965,73.77277477,53.74876226,38.6840091,25482.79,2.548279e+10,8055.341216,8.994090655,7.309411375,15100,9.622450023,5.443520656,98.9,5278.980491,8.571488269,1.220767958,6.8,61.1,12.3,0.25,98.4,less_developed
RO21,RO,2022,3221819,416166109,129.1711636,89.33895965,73.77277477,53.74876226,28402.82,2.840282e+10,8815.771463,9.084297608,9.020695262,15800,9.667765219,4.531519621,99.3,5300.331272,8.575524602,0.4036332422,6.6,63,14,0.25,98,less_developed
RO21,RO,2023,3224213,0,0,129.1711636,89.33895965,73.77277477,32786.04,3.278604e+10,10168.69543,9.227069205,14.27715965,17700,9.781319919,11.35546995,102.2,5455.124431,8.604310708,2.878610672,5.9,62.2,13.6,0.26,100.6,less_developed
RO21,RO,2024,3226814,0,0,0,129.1711636,89.33895965,,,,,,,,,,,,,4.9,62.9,13.3,,,less_developed
